grades_kick_return,grades_punt_return,grades_return,kickoff_attempts,kickoff_fair_catches,kickoff_long,kickoff_muffed_returns,kickoff_touchdowns,kickoff_yards,kickoff_ypa,player,player_game_count,player_id,position,punt_attempts,punt_fair_catches,punt_long,punt_muffed_returns,punt_touchdowns,punt_yards,punt_ypa,season,team_name,total_attempts,week,team_name_games,opponent,over_under_line,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite
59.2,60.0,59.2,2,0,24,0,0,46,23.0,Alex Erickson,1,11107,WR,0,1,0,0,0,0,,2016,CIN,2,5,CIN,DAL,46,DOME,72.0,0.0,-2.5,1
,60.7,60.6,0,0,0,0,0,0,,Darren Sproles,1,2347,HB,1,0,6,0,0,6,6.0,2016,PHI,1,5,PHI,DET,46,DOME,72.0,0.0,-3.5,1
53.4,,52.7,1,0,17,0,0,17,17.0,Josh Huff,1,8721,WR,0,0,0,0,0,0,,2016,PHI,1,5,PHI,DET,46,DOME,72.0,0.0,-3.5,1
58.5,61.7,59.8,1,0,19,0,0,19,19.0,Devin Hester,1,3002,WR,1,0,0,0,0,0,0.0,2016,BLT,2,5,BAL,WAS,44.5,,61.0,12.0,-4.0,1
71.5,,72.4,1,0,45,0,0,45,45.0,Will Blackmon,1,3060,S,0,0,0,0,0,0,,2016,WAS,1,5,WAS,BAL,44.5,,61.0,12.0,4.0,0
,69.0,66.9,0,0,0,0,0,0,,Jamison Crowder,1,9538,WR,2,1,85,0,1,89,44.5,2016,WAS,2,5,WAS,BAL,44.5,,61.0,12.0,4.0,0
58.5,31.4,39.1,1,0,21,0,0,21,21.0,Ted Ginn Jr.,1,3625,WR,1,2,6,0,0,6,6.0,2016,CAR,2,5,CAR,TB,46.5,,57.0,2.0,-6.0,1
54.5,61.1,55.8,1,0,17,0,0,17,17.0,Eric Weems,1,4097,WR,1,3,7,0,0,7,7.0,2016,ATL,2,5,ATL,DEN,44.5,,73.0,1.0,3.5,0
61.2,,61.2,1,0,0,0,0,0,0.0,Levine Toilolo,1,7915,TE,0,0,0,0,0,0,,2016,ATL,1,5,ATL,DEN,44.5,,73.0,1.0,3.5,0
61.2,,61.2,1,0,0,0,0,0,0.0,Austin Hooper,1,10715,TE,0,0,0,0,0,0,,2016,ATL,1,5,ATL,DEN,44.5,,73.0,1.0,3.5,0
,60.0,60.0,0,0,0,0,0,0,,Danny Amendola,1,4717,WR,0,1,0,0,0,0,,2016,NE,0,5,NE,CLE,47.5,,57.0,9.0,-10.0,1
59.9,61.3,60.8,1,0,9,0,0,9,9.0,Julian Edelman,1,5156,WR,2,2,12,0,0,12,6.0,2016,NE,3,5,NE,CLE,47.5,,57.0,9.0,-10.0,1
59.9,,59.9,1,0,9,0,0,9,9.0,Devin McCourty,1,5552,S,0,0,0,0,0,0,,2016,NE,1,5,NE,CLE,47.5,,57.0,9.0,-10.0,1
58.6,61.0,59.3,4,0,27,0,0,90,22.5,Brandon Tate,1,5006,WR,2,0,0,0,0,-2,-1.0,2016,BUF,6,5,BUF,LAR,41.5,,87.0,5.0,-2.5,1
,61.4,61.1,0,0,0,0,0,0,,Jordan Norwood,1,5358,WR,1,1,17,0,0,17,17.0,2016,DEN,1,5,DEN,ATL,44.5,,73.0,1.0,-3.5,1
58.3,,58.1,3,0,23,0,0,65,21.7,Cody Latimer,1,8691,WR,0,0,0,0,0,0,,2016,DEN,3,5,DEN,ATL,44.5,,73.0,1.0,-3.5,1
,60.1,60.2,0,0,0,0,0,0,,Joe Haden,1,5532,CB,1,0,5,0,0,5,5.0,2016,CLV,1,5,CLE,NE,47.5,,57.0,9.0,10.0,0
,61.0,60.8,0,0,0,0,0,0,,Duke Johnson Jr.,1,9510,HB,2,0,12,0,0,20,10.0,2016,CLV,2,5,CLE,NE,47.5,,57.0,9.0,10.0,0
58.9,,58.8,4,0,21,0,0,63,15.8,Tracy Howard,1,11063,S,0,0,0,0,0,0,,2016,CLV,4,5,CLE,NE,47.5,,57.0,9.0,10.0,0
58.3,61.8,59.4,4,0,20,0,0,75,18.8,Dexter McCluster,1,5561,HB,2,0,9,0,0,15,7.5,2016,SD,6,5,LAC,OAK,50.5,,78.0,4.0,3.5,0
58.4,60.1,58.5,2,0,21,0,0,33,16.5,Andre Roberts,1,5612,WR,0,1,0,0,0,0,,2016,DET,2,5,DET,PHI,46,DOME,72.0,0.0,3.5,0
,62.7,62.1,0,0,0,0,0,0,,Antonio Brown,1,5718,WR,2,1,33,0,0,51,25.5,2016,PIT,2,5,PIT,NYJ,50,,57.0,6.0,-10.0,1
59.9,,59.9,1,0,23,0,0,23,23.0,Sammie Coates,1,9520,WR,0,0,0,0,0,0,,2016,PIT,1,5,PIT,NYJ,50,,57.0,6.0,-10.0,1
58.5,70.2,65.7,1,0,20,0,0,20,20.0,Marc Mariani,1,5745,WR,4,1,9,0,0,20,5.0,2016,TEN,5,5,TEN,MIA,44.5,,87.0,12.0,2.5,0
59.9,87.3,79.8,1,0,17,0,0,17,17.0,Marcus Sherels,1,6017,CB,4,1,79,0,1,100,25.0,2016,MIN,5,5,MIN,HOU,39,DOME,72.0,0.0,-6.0,1
59.9,,59.9,1,0,17,0,0,17,17.0,Cordarrelle Patterson,1,7810,WR,0,0,0,0,0,0,,2016,MIN,1,5,MIN,HOU,39,DOME,72.0,0.0,-6.0,1
59.9,,59.9,1,0,16,0,0,16,16.0,Charles Johnson,1,7998,WR,0,0,0,0,0,0,,2016,MIN,1,5,MIN,HOU,39,DOME,72.0,0.0,-6.0,1
60.0,,60.0,0,1,0,0,0,0,,Patrick Peterson,1,6157,CB,0,0,0,0,0,0,,2016,ARZ,0,5,ARI,SF,42.5,,72.0,7.0,-3.5,1
61.2,,61.2,1,0,0,0,0,0,0.0,Brittan Golden,1,7481,WR,0,0,0,0,0,0,,2016,ARZ,1,5,ARI,SF,42.5,,72.0,7.0,-3.5,1
,41.5,45.8,0,0,0,0,0,0,,John Brown,1,8726,WR,4,2,10,0,0,25,6.3,2016,ARZ,4,5,ARI,SF,42.5,,72.0,7.0,-3.5,1
63.2,,63.5,2,0,39,0,0,53,26.5,J.J. Nelson,1,9592,WR,0,0,0,0,0,0,,2016,ARZ,2,5,ARI,SF,42.5,,72.0,7.0,-3.5,1
,41.5,45.9,0,0,0,0,0,0,,Jeremy Kerley,1,6305,WR,3,5,3,0,0,0,0.0,2016,SF,3,5,SF,ARI,42.5,,72.0,7.0,3.5,0
41.1,,39.2,2,0,20,0,0,31,15.5,Chris Davis,1,9242,CB,0,0,0,0,0,0,,2016,SF,2,5,SF,ARI,42.5,,72.0,7.0,3.5,0
76.8,60.7,76.7,3,0,42,0,0,103,34.3,Dwayne Harris,1,6328,WR,1,0,6,0,0,6,6.0,2016,NYG,4,5,NYG,GB,49,,48.0,2.0,7.0,0
62.9,,63.1,1,0,37,0,0,37,37.0,Bobby Rainey Jr.,1,7511,HB,0,0,0,0,0,0,,2016,NYG,1,5,NYG,GB,49,,48.0,2.0,7.0,0
,60.0,60.0,0,0,0,0,0,0,,Odell Beckham Jr.,1,8647,WR,0,1,0,0,0,0,,2016,NYG,0,5,NYG,GB,49,,48.0,2.0,7.0,0
54.5,,54.0,1,0,21,0,0,21,21.0,Jordan Todman,1,6335,HB,0,0,0,0,0,0,,2016,IND,1,5,IND,CHI,47.5,DOME,72.0,0.0,-4.0,1
63.5,61.1,64.9,2,0,39,0,0,52,26.0,Quan Bray,1,9700,WR,1,1,20,0,0,20,20.0,2016,IND,3,5,IND,CHI,47.5,DOME,72.0,0.0,-4.0,1
57.7,60.3,58.0,1,0,25,0,0,25,25.0,Jeremy Ross,1,6476,WR,0,2,0,0,0,0,,2016,NYJ,1,5,NYJ,PIT,50,,57.0,6.0,10.0,0
61.1,,61.2,3,0,32,0,0,73,24.3,Deonte Thompson,1,7513,WR,0,0,0,0,0,0,,2016,CHI,3,5,CHI,IND,47.5,DOME,72.0,0.0,4.0,0
,60.3,60.3,0,0,0,0,0,0,,Cre'Von LeBlanc,1,11218,CB,0,1,0,0,0,0,,2016,CHI,0,5,CHI,IND,47.5,DOME,72.0,0.0,4.0,0
,62.4,61.8,0,0,0,0,0,0,,Tavon Austin,1,7789,WR,2,0,5,0,0,2,1.0,2016,LA,2,5,LAR,BUF,41.5,,87.0,5.0,2.5,0
59.5,,59.4,1,0,23,0,0,23,23.0,Pharoh Cooper,1,10751,WR,0,0,0,0,0,0,,2016,LA,1,5,LAR,BUF,41.5,,87.0,5.0,2.5,0
59.5,,59.4,3,0,22,0,0,62,20.7,Mike Thomas,1,10840,WR,0,0,0,0,0,0,,2016,LA,3,5,LAR,BUF,41.5,,87.0,5.0,2.5,0
,61.5,61.2,0,0,0,0,0,0,,Jarvis Landry,1,8698,WR,1,2,12,0,0,12,12.0,2016,MIA,1,5,MIA,TEN,44.5,,87.0,12.0,-2.5,1
58.4,68.5,85.7,2,0,26,0,0,47,23.5,Jakeem Grant,1,10820,WR,1,0,74,0,1,74,74.0,2016,MIA,3,5,MIA,TEN,44.5,,87.0,12.0,-2.5,1
59.5,,59.4,1,0,18,0,0,18,18.0,Jeff Janis,1,8870,WR,0,0,0,0,0,0,,2016,GB,1,5,GB,NYG,49,,48.0,2.0,-7.0,1
59.0,,58.9,1,0,24,0,0,24,24.0,Ty Montgomery,1,9527,HB,0,0,0,0,0,0,,2016,GB,1,5,GB,NYG,49,,48.0,2.0,-7.0,1
,61.1,60.8,0,0,0,0,0,0,,Trevor Davis,1,10797,WR,1,2,3,0,0,3,3.0,2016,GB,1,5,GB,NYG,49,,48.0,2.0,-7.0,1
63.5,53.8,58.8,2,0,30,0,0,45,22.5,Lucky Whitehead,1,9853,WR,2,0,10,0,0,10,5.0,2016,DAL,4,5,DAL,CIN,46,DOME,72.0,0.0,2.5,0
,62.0,61.6,0,0,0,0,0,0,,Adam Humphries,1,10075,WR,1,1,12,0,0,12,12.0,2016,TB,1,5,TB,CAR,46.5,,57.0,2.0,6.0,0
,61.1,61.0,0,0,0,0,0,0,,Will Fuller V,1,10655,WR,1,0,14,0,0,14,14.0,2016,HST,1,5,HOU,MIN,39,DOME,72.0,0.0,6.0,0
59.9,,59.9,1,0,15,0,0,15,15.0,Braxton Miller,1,10719,WR,0,0,0,0,0,0,,2016,HST,1,5,HOU,MIN,39,DOME,72.0,0.0,6.0,0
62.3,61.8,63.3,2,0,33,0,0,53,26.5,Tyler Ervin,1,10753,HB,2,1,18,0,0,33,16.5,2016,HST,4,5,HOU,MIN,39,DOME,72.0,0.0,6.0,0
61.2,,61.2,1,0,0,0,0,0,0.0,Jason Witten,1,1384,TE,0,0,0,0,0,0,,2016,DAL,1,6,DAL,GB,47,,67.0,4.0,5.0,0
58.5,,58.4,1,0,21,0,0,21,21.0,Lucky Whitehead,1,9853,WR,0,0,0,0,0,0,,2016,DAL,1,6,DAL,GB,47,,67.0,4.0,5.0,0
,61.6,61.3,0,0,0,0,0,0,,Darren Sproles,1,2347,HB,3,0,14,0,0,31,10.3,2016,PHI,3,6,PHI,WAS,45,,69.0,5.0,-3.0,1
58.1,,57.9,1,0,25,0,0,25,25.0,Josh Huff,1,8721,WR,0,0,0,0,0,0,,2016,PHI,1,6,PHI,WAS,45,,69.0,5.0,-3.0,1
64.3,,64.3,1,0,86,0,1,86,86.0,Wendell Smallwood,1,10787,HB,0,0,0,0,0,0,,2016,PHI,1,6,PHI,WAS,45,,69.0,5.0,-3.0,1
59.9,,59.9,1,0,18,0,0,18,18.0,Will Blackmon,1,3060,S,0,0,0,0,0,0,,2016,WAS,1,6,WAS,PHI,45,,69.0,5.0,3.0,0
58.8,,58.7,2,0,22,0,0,34,17.0,Chris Thompson,1,7936,HB,0,0,0,0,0,0,,2016,WAS,2,6,WAS,PHI,45,,69.0,5.0,3.0,0
,61.7,61.3,0,0,0,0,0,0,,Jamison Crowder,1,9538,WR,3,2,8,0,0,13,4.3,2016,WAS,3,6,WAS,PHI,45,,69.0,5.0,3.0,0
61.1,62.0,62.1,3,0,35,0,0,66,22.0,Ted Ginn Jr.,1,3625,WR,4,0,13,0,0,32,8.0,2016,CAR,7,6,CAR,NO,53.5,DOME,72.0,0.0,-2.5,1
58.0,54.2,54.5,2,0,28,0,0,46,23.0,Eric Weems,1,4097,WR,1,2,11,0,0,11,11.0,2016,ATL,3,6,ATL,SEA,45.5,,54.0,5.0,7.0,0
,60.1,60.2,0,0,0,0,0,0,,Aqib Talib,1,4334,CB,1,0,1,0,0,1,1.0,2016,DEN,1,6,DEN,LAC,44,,69.0,6.0,-3.0,1
62.8,61.9,63.8,2,0,27,0,0,46,23.0,Jordan Norwood,1,5358,WR,2,1,10,0,0,16,8.0,2016,DEN,4,6,DEN,LAC,44,,69.0,6.0,-3.0,1
,61.7,61.3,0,0,0,0,0,0,,Eddie Royal,1,4356,WR,3,1,9,0,0,14,4.7,2016,CHI,3,6,CHI,JAX,46,,67.0,3.0,-2.5,1
59.9,,59.9,1,0,16,0,0,16,16.0,Tim Hightower,1,4463,HB,0,0,0,0,0,0,,2016,NO,1,6,NO,CAR,53.5,DOME,72.0,0.0,2.5,0
,53.7,54.5,0,0,0,0,0,0,,Jairus Byrd,1,4965,S,0,2,0,0,0,0,,2016,NO,0,6,NO,CAR,53.5,DOME,72.0,0.0,2.5,0
59.0,,58.9,1,0,13,0,0,13,13.0,Travaris Cadet,1,7457,HB,0,0,0,0,0,0,,2016,NO,1,6,NO,CAR,53.5,DOME,72.0,0.0,2.5,0
58.8,69.0,65.9,0,0,0,0,0,0,,Tommylee Lewis,1,11231,WR,2,0,59,0,0,63,31.5,2016,NO,2,6,NO,CAR,53.5,DOME,72.0,0.0,2.5,0
58.8,62.6,60.6,0,0,0,0,0,0,,Brandon Tate,1,5006,WR,2,1,13,0,0,16,8.0,2016,BUF,2,6,BUF,SF,44,,72.0,9.0,-7.5,1
,60.9,60.7,0,0,0,0,0,0,,Lardarius Webb,1,5011,S,1,1,3,0,0,3,3.0,2016,BLT,1,6,BAL,NYG,42.5,,66.0,6.0,3.5,0
57.7,,57.5,1,0,26,0,0,26,26.0,Chris Moore,1,10741,WR,0,0,0,0,0,0,,2016,BLT,1,6,BAL,NYG,42.5,,66.0,6.0,3.5,0
,,,1,0,0,1,0,0,0.0,Rashad Johnson,1,5018,S,0,0,0,0,0,0,,2016,TEN,1,6,TEN,CLE,44.5,,79.0,7.0,-7.5,1
57.4,63.0,60.0,0,0,0,0,0,0,,Marc Mariani,1,5745,WR,5,1,10,0,0,30,6.0,2016,TEN,5,6,TEN,CLE,44.5,,79.0,7.0,-7.5,1
59.9,61.5,61.0,1,0,16,0,0,16,16.0,Julian Edelman,1,5156,WR,3,0,23,0,0,49,16.3,2016,NE,4,6,NE,CIN,48,,66.0,7.0,-7.5,1
58.5,,58.4,1,0,30,0,0,30,30.0,D.J. Foster,1,11214,HB,0,0,0,0,0,0,,2016,NE,1,6,NE,CIN,48,,66.0,7.0,-7.5,1
59.9,,59.9,1,0,24,0,0,24,24.0,C.J. Spiller,1,5534,HB,0,0,0,0,0,0,,2016,SEA,1,6,SEA,ATL,45.5,,54.0,5.0,-7.0,1
59.3,61.6,60.4,4,0,24,0,0,85,21.3,Tyler Lockett,1,9502,WR,3,1,15,0,0,21,7.0,2016,SEA,7,6,SEA,ATL,45.5,,54.0,5.0,-7.0,1
,62.2,61.7,0,0,0,0,0,0,,Dexter McCluster,1,5561,HB,3,0,16,0,0,28,9.3,2016,SD,3,6,LAC,DEN,44,,69.0,6.0,3.0,0
54.9,,55.0,1,0,0,1,0,0,0.0,Kenny Wiggins,1,6471,G,0,0,0,0,0,0,,2016,SD,1,6,LAC,DEN,44,,69.0,6.0,3.0,0
58.5,,58.4,1,0,12,0,0,12,12.0,Griff Whalen,1,7351,WR,0,0,0,0,0,0,,2016,SD,1,6,LAC,DEN,44,,69.0,6.0,3.0,0
58.4,60.5,58.8,2,0,27,0,0,44,22.0,Andre Roberts,1,5612,WR,1,1,4,0,0,4,4.0,2016,DET,3,6,DET,LAR,44,DOME,72.0,0.0,-2.5,1
,60.1,60.1,0,0,0,0,0,0,,Bryan Walters,1,6139,WR,0,1,0,0,0,0,,2016,JAX,0,6,JAX,CHI,46,,67.0,3.0,2.5,0
58.1,60.9,58.8,1,0,26,0,0,26,26.0,Marqise Lee,1,8674,WR,1,3,3,0,0,3,3.0,2016,JAX,2,6,JAX,CHI,46,,67.0,3.0,2.5,0
,60.5,60.5,0,0,0,0,0,0,,Patrick Peterson,1,6157,CB,1,0,1,0,0,1,1.0,2016,ARZ,1,6,ARI,NYJ,45.5,DOME,72.0,0.0,-7.0,1
,61.3,61.0,0,0,0,0,0,0,,John Brown,1,8726,WR,2,2,6,0,0,3,1.5,2016,ARZ,2,6,ARI,NYJ,45.5,DOME,72.0,0.0,-7.0,1
59.9,,59.9,1,0,13,0,0,13,13.0,Torrey Smith,1,6210,WR,0,0,0,0,0,0,,2016,SF,1,6,SF,BUF,44,,72.0,9.0,7.5,0
62.9,61.5,64.6,1,0,20,0,0,20,20.0,Jeremy Kerley,1,6305,WR,1,0,12,0,0,12,12.0,2016,SF,2,6,SF,BUF,44,,72.0,9.0,7.5,0
41.1,,39.2,2,0,20,0,0,37,18.5,Keshawn Martin,1,7121,WR,0,0,0,0,0,0,,2016,SF,2,6,SF,BUF,44,,72.0,9.0,7.5,0
57.4,62.7,59.6,0,0,0,0,0,0,,Dwayne Harris,1,6328,WR,3,2,6,0,0,11,3.7,2016,NYG,3,6,NYG,BAL,42.5,,66.0,6.0,-3.5,1
59.9,,59.9,1,0,21,0,0,21,21.0,Jordan Todman,1,6335,HB,0,0,0,0,0,0,,2016,IND,1,6,IND,HOU,47.5,DOME (Open Roof),80.0,6.0,3.0,0
59.9,,59.9,1,0,5,0,0,5,5.0,T.Y. Hilton,1,7092,WR,0,0,0,0,0,0,,2016,IND,1,6,IND,HOU,47.5,DOME (Open Roof),80.0,6.0,3.0,0
63.5,60.9,64.2,2,0,29,0,0,50,25.0,Quan Bray,1,9700,WR,1,2,7,0,0,7,7.0,2016,IND,3,6,IND,HOU,47.5,DOME (Open Roof),80.0,6.0,3.0,0
59.9,,59.9,1,0,10,0,0,10,10.0,Austin Blythe,1,10882,C,0,0,0,0,0,0,,2016,IND,1,6,IND,HOU,47.5,DOME (Open Roof),80.0,6.0,3.0,0
59.9,,59.9,1,0,23,0,0,23,23.0,Josh Ferguson,1,10907,HB,0,0,0,0,0,0,,2016,IND,1,6,IND,HOU,47.5,DOME (Open Roof),80.0,6.0,3.0,0
,60.1,60.2,0,0,0,0,0,0,,Chester Rogers,1,10918,WR,1,0,6,0,0,6,6.0,2016,IND,1,6,IND,HOU,47.5,DOME (Open Roof),80.0,6.0,3.0,0
,60.5,60.5,0,0,0,0,0,0,,Tavon Austin,1,7789,WR,1,1,2,0,0,2,2.0,2016,LA,1,6,LAR,DET,44,DOME,72.0,0.0,2.5,0
61.8,,62.0,2,0,22,0,0,39,19.5,Benny Cunningham,1,8283,HB,0,0,0,0,0,0,,2016,LA,2,6,LAR,DET,44,DOME,72.0,0.0,2.5,0
59.9,,59.9,1,0,15,0,0,15,15.0,Rex Burkhead,1,7971,HB,0,0,0,0,0,0,,2016,CIN,1,6,CIN,NE,48,,66.0,7.0,7.5,0
58.0,61.1,58.9,2,0,26,0,0,42,21.0,Alex Erickson,1,11107,WR,2,1,11,0,0,12,6.0,2016,CIN,4,6,CIN,NE,48,,66.0,7.0,7.5,0
,60.0,60.0,0,0,0,0,0,0,,Jordan Poyer,1,8000,S,0,1,0,0,0,0,,2016,CLV,0,6,CLE,TEN,44.5,,79.0,7.0,7.5,0
58.1,,57.9,1,0,19,0,0,19,19.0,George Atkinson,1,9187,HB,0,0,0,0,0,0,,2016,CLV,1,6,CLE,TEN,44.5,,79.0,7.0,7.5,0
,69.6,67.6,0,0,0,0,0,0,,Duke Johnson Jr.,1,9510,HB,2,1,6,0,0,6,3.0,2016,CLV,2,6,CLE,TEN,44.5,,79.0,7.0,7.5,0
63.2,,63.5,2,0,23,0,0,37,18.5,Justin Gilbert,1,8643,CB,0,0,0,0,0,0,,2016,PIT,2,6,PIT,MIA,49.5,,82.0,11.0,-7.5,1
58.5,,58.4,1,0,20,0,0,20,20.0,Fitzgerald Toussaint,1,9244,HB,0,0,0,0,0,0,,2016,PIT,1,6,PIT,MIA,49.5,,82.0,11.0,-7.5,1
61.2,60.9,64.7,1,0,0,0,0,0,0.0,Jarvis Landry,1,8698,WR,1,1,11,0,0,11,11.0,2016,MIA,2,6,MIA,PIT,49.5,,82.0,11.0,7.5,0
59.6,60.3,60.0,0,0,0,0,0,0,,Jakeem Grant,1,10820,WR,1,0,15,0,0,15,15.0,2016,MIA,1,6,MIA,PIT,49.5,,82.0,11.0,7.5,0
,61.1,60.9,0,0,0,0,0,0,,T.J. Carrie,1,8853,CB,2,1,9,0,0,13,6.5,2016,OAK,2,6,OAK,KC,46.5,Rain,61.0,5.0,1.0,0
71.3,,72.4,4,0,50,0,0,108,27.0,Jalen Richard,1,11395,HB,0,0,0,0,0,0,,2016,OAK,4,6,OAK,KC,46.5,Rain,61.0,5.0,1.0,0
62.3,,62.5,2,0,40,0,0,64,32.0,Ty Montgomery,1,9527,HB,0,0,0,0,0,0,,2016,GB,2,6,GB,DAL,47,,67.0,4.0,-5.0,1
,61.1,61.0,0,0,0,0,0,0,,Trevor Davis,1,10797,WR,1,1,25,0,0,25,25.0,2016,GB,1,6,GB,DAL,47,,67.0,4.0,-5.0,1
59.9,,59.9,1,0,17,0,0,17,17.0,Braxton Miller,1,10719,WR,0,0,0,0,0,0,,2016,HST,1,6,HOU,IND,47.5,DOME (Open Roof),80.0,6.0,-3.0,1
57.8,62.0,59.4,0,0,0,0,0,0,,Tyler Ervin,1,10753,HB,2,2,17,0,0,23,11.5,2016,HST,2,6,HOU,IND,47.5,DOME (Open Roof),80.0,6.0,-3.0,1
59.5,68.9,66.4,1,0,30,0,0,30,30.0,Tyreek Hill,1,10799,WR,1,1,50,0,0,50,50.0,2016,KC,2,6,KC,OAK,46.5,Rain,61.0,5.0,-1.0,1
57.8,60.6,58.4,0,0,0,0,0,0,,Jalin Marshall,1,11259,WR,0,4,0,0,0,0,,2016,NYJ,0,6,NYJ,ARI,45.5,DOME,72.0,0.0,7.0,0
59.5,60.0,59.4,1,0,23,0,0,23,23.0,Adam Jones,1,2223,CB,0,0,0,0,0,0,,2016,CIN,1,7,CIN,CLE,46.5,,66.0,6.0,-11.0,1
59.6,54.0,54.7,0,0,0,0,0,0,,Alex Erickson,1,11107,WR,2,3,3,1,0,3,1.5,2016,CIN,2,7,CIN,CLE,46.5,,66.0,6.0,-11.0,1
,61.0,60.8,0,0,0,0,0,0,,Darren Sproles,1,2347,HB,0,1,0,0,0,0,,2016,PHI,0,7,PHI,MIN,39,,61.0,10.0,3.0,0
71.5,,72.4,1,0,98,0,1,98,98.0,Josh Huff,1,8721,WR,0,0,0,0,0,0,,2016,PHI,1,7,PHI,MIN,39,,61.0,10.0,3.0,0
59.0,,58.9,1,0,22,0,0,22,22.0,Reggie Bush,1,2947,HB,0,0,0,0,0,0,,2016,BUF,1,7,BUF,MIA,46,,80.0,10.0,-2.5,1
62.3,61.7,63.1,2,0,25,0,0,41,20.5,Brandon Tate,1,5006,WR,1,2,30,0,0,30,30.0,2016,BUF,3,7,BUF,MIA,46,,80.0,10.0,-2.5,1
57.8,54.8,54.7,0,0,0,0,0,0,,Devin Hester,1,3002,WR,3,1,9,1,0,9,3.0,2016,BLT,3,7,BAL,NYJ,40,,58.0,11.0,2.5,0
58.3,60.5,58.7,0,0,0,0,0,0,,Will Blackmon,1,3060,S,1,1,16,0,0,16,16.0,2016,WAS,1,7,WAS,DET,50,DOME,72.0,0.0,-1.0,1
57.4,60.5,57.9,0,0,0,0,0,0,,Eric Weems,1,4097,WR,1,1,0,0,0,0,0.0,2016,ATL,1,7,ATL,LAC,52.5,DOME,72.0,0.0,-4.5,1
59.9,,59.9,1,0,14,0,0,14,14.0,Patrick DiMarco,1,6997,FB,0,0,0,0,0,0,,2016,ATL,1,7,ATL,LAC,52.5,DOME,72.0,0.0,-4.5,1
58.1,60.1,58.4,1,0,6,0,0,6,6.0,Danny Amendola,1,4717,WR,1,0,6,0,0,6,6.0,2016,NE,2,7,NE,PIT,49,,63.0,6.0,-7.5,1
,38.5,43.0,0,0,0,0,0,0,,Julian Edelman,1,5156,WR,2,0,12,0,0,22,11.0,2016,NE,2,7,NE,PIT,49,,63.0,6.0,-7.5,1
58.5,62.3,60.3,1,0,19,0,0,19,19.0,Jordan Norwood,1,5358,WR,3,1,16,0,0,33,11.0,2016,DEN,4,7,DEN,HOU,40,,66.0,2.0,-8.5,1
,60.1,60.1,0,0,0,0,0,0,,Dexter McCluster,1,5561,HB,0,1,0,0,0,0,,2016,SD,0,7,LAC,ATL,52.5,DOME,72.0,0.0,4.5,0
53.0,,52.3,2,0,19,1,0,19,9.5,Griff Whalen,1,7351,WR,0,0,0,0,0,0,,2016,SD,2,7,LAC,ATL,52.5,DOME,72.0,0.0,4.5,0
58.8,60.1,58.8,0,0,0,0,0,0,,Andre Roberts,1,5612,WR,0,1,0,0,0,0,,2016,DET,0,7,DET,WAS,50,DOME,72.0,0.0,1.0,0
,60.6,60.5,0,0,0,0,0,0,,Antonio Brown,1,5718,WR,0,1,0,0,0,0,,2016,PIT,0,7,PIT,NE,49,,63.0,6.0,7.5,0
59.5,,59.4,1,0,32,0,0,32,32.0,Justin Gilbert,1,8643,CB,0,0,0,0,0,0,,2016,PIT,1,7,PIT,NE,49,,63.0,6.0,7.5,0
58.8,,58.7,2,0,27,0,0,49,24.5,Fitzgerald Toussaint,1,9244,HB,0,0,0,0,0,0,,2016,PIT,2,7,PIT,NE,49,,63.0,6.0,7.5,0
57.4,60.9,58.1,1,0,19,0,0,19,19.0,Marc Mariani,1,5745,WR,1,0,7,0,0,7,7.0,2016,TEN,2,7,TEN,IND,48,,71.0,5.0,-4.0,1
,37.2,41.9,0,0,0,0,0,0,,Marcus Sherels,1,6017,CB,2,1,9,1,0,9,4.5,2016,MIN,2,7,MIN,PHI,39,,61.0,10.0,-3.0,1
,60.5,60.5,0,0,0,0,0,0,,Patrick Peterson,1,6157,CB,1,1,13,0,0,13,13.0,2016,ARZ,1,7,ARI,SEA,43,DOME,72.0,0.0,-2.5,1
58.8,62.4,60.6,0,0,0,0,0,0,,Brittan Golden,1,7481,WR,5,0,8,0,0,20,4.0,2016,ARZ,5,7,ARI,SEA,43,DOME,72.0,0.0,-2.5,1
,60.3,60.3,0,0,0,0,0,0,,Jeremy Kerley,1,6305,WR,0,2,0,0,0,0,,2016,SF,0,7,SF,TB,45,,69.0,2.0,-1.0,1
57.4,,57.1,1,0,18,0,0,18,18.0,DuJuan Harris,1,6595,HB,0,0,0,0,0,0,,2016,SF,1,7,SF,TB,45,,69.0,2.0,-1.0,1
,,,0,0,0,0,0,0,,Aaron Burbridge,1,10847,WR,1,0,0,1,0,0,0.0,2016,SF,1,7,SF,TB,45,,69.0,2.0,-1.0,1
58.8,61.7,60.0,0,0,0,0,0,0,,Dwayne Harris,1,6328,WR,3,0,9,0,0,13,4.3,2016,NYG,3,7,NYG,LAR,44.5,,54.0,10.0,-2.5,1
,60.5,60.5,0,0,0,0,0,0,,Odell Beckham Jr.,1,8647,WR,1,0,0,0,0,0,0.0,2016,NYG,1,7,NYG,LAR,44.5,,54.0,10.0,-2.5,1
62.1,,62.3,1,0,31,0,0,31,31.0,Jordan Todman,1,6335,HB,0,0,0,0,0,0,,2016,IND,1,7,IND,TEN,48,,71.0,5.0,4.0,0
