season,week,team_name,grades_kick_return,grades_punt_return,grades_return,kickoff_attempts,kickoff_fair_catches,kickoff_muffed_returns,kickoff_touchdowns,kickoff_yards,kickoff_ypa,punt_attempts,punt_fair_catches,punt_muffed_returns,punt_touchdowns,punt_yards,punt_ypa,team_name_games,opponent,over_under_line,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite,fantasy_points
2014,17,NO,57.4,53.3,53.1,1,0,0,0,19,19.0,1,1,0,0,3,3.0,NO,TB,46.5,,77.0,7.0,-6.0,1,0
2014,17,NYG,42.0,60.35,53.56666666666666,3,0,0,0,68,22.7,0,7,0,0,0,,NYG,PHI,52.0,,51.0,6.0,1.0,0,0
2014,17,NYJ,68.45,62.6,66.86666666666667,4,0,0,0,145,36.25,4,1,0,0,41,10.3,NYJ,MIA,41.0,,80.0,7.0,7.0,0,0
2014,17,OAK,60.35,61.8,60.76666666666667,5,0,0,0,103,20.25,2,0,0,0,23,11.5,OAK,DEN,48.5,,33.0,0.0,16.5,0,0
2014,17,PHI,64.9,62.1,63.5,2,0,0,0,40,20.0,2,2,0,0,15,7.5,PHI,NYG,52.0,,51.0,6.0,-1.0,1,0
2014,17,PIT,62.8,87.6,72.65,2,0,0,0,52,26.0,2,0,0,1,84,42.0,PIT,CIN,48.5,,35.0,1.0,-3.0,1,6
2014,17,SD,62.0,60.8,61.65,4,0,0,0,79,17.5,3,1,0,0,13,4.25,LAC,KC,42.0,,37.0,5.0,3.0,0,0
2014,17,SEA,63.2,61.3,62.25,2,0,0,0,52,26.0,2,3,0,0,7,3.5,SEA,LAR,41.5,,43.0,1.0,-11.0,1,0
2014,17,SF,63.0,60.3,61.8,4,0,0,0,101,22.85,0,2,0,0,0,,SF,ARI,37.5,,56.0,5.0,-6.0,1,0
2014,17,SL,62.5,60.3,61.5,3,0,0,0,80,26.7,0,3,0,0,0,,LAR,SEA,41.5,,43.0,1.0,11.0,0,0
2014,17,TB,63.0,62.2,64.1,3,0,0,0,85,28.3,3,0,0,0,34,11.3,TB,NO,46.5,,77.0,7.0,6.0,0,0
2014,17,TEN,78.2,61.6,77.7,5,0,0,0,140,28.0,1,1,0,0,10,10.0,TEN,IND,46.5,,41.0,5.0,7.5,0,0
2014,17,WAS,60.45,61.2,60.8,6,0,0,0,119,17.625,2,1,0,0,15,7.5,WAS,DAL,47.5,,57.0,4.0,6.0,0,0
2015,1,ARZ,61.6,61.2,61.4,1,0,0,0,43,43.0,2,1,0,0,15,7.5,ARI,NO,48.5,DOME,72.0,0.0,-2.5,1,0
2015,1,ATL,62.5,62.0,63.4,3,0,0,0,59,19.7,2,1,0,0,18,9.0,ATL,PHI,56.0,DOME,72.0,0.0,3.0,0,0
2015,1,BLT,,62.6,62.1,1,0,0,0,10,10.0,2,1,0,0,32,16.0,BAL,DEN,46.5,,86.0,5.0,4.5,0,0
2015,1,BUF,59.0,60.9,59.6,1,0,0,0,0,0.0,1,2,0,0,6,6.0,BUF,IND,44.5,,53.0,7.0,1.0,0,0
2015,1,CAR,,62.3,61.8,0,0,0,0,0,,3,2,0,0,46,15.3,CAR,JAX,41.0,,81.0,1.0,-3.0,1,0
2015,1,CHI,61.8,61.1,62.7,3,0,0,0,63,19.5,1,0,0,0,11,11.0,CHI,GB,48.5,,68.0,4.0,6.5,0,0
2015,1,CIN,59.85,61.05,60.45,2,0,0,0,14,7.0,2,3,0,0,23,11.5,CIN,OAK,43.0,,75.0,9.0,3.0,0,0
2015,1,CLV,57.7,61.4,59.3,1,0,0,0,27,27.0,1,1,0,0,10,10.0,CLE,NYJ,38.5,,76.0,7.0,3.5,0,0
2015,1,DAL,61.5,60.9,61.2,5,0,0,0,96,18.15,1,2,0,0,-3,-3.0,DAL,NYG,52.5,DOME,72.0,0.0,-7.0,1,0
2015,1,DEN,,62.4,61.8,0,0,0,0,0,,3,2,0,0,20,6.7,DEN,BAL,46.5,,86.0,5.0,-4.5,1,0
2015,1,DET,61.5,62.2,61.8,3,0,0,0,105,35.0,2,0,0,0,34,17.0,DET,LAC,45.5,,82.0,8.0,3.5,0,0
2015,1,GB,66.3,,66.9,5,0,0,0,106,11.766666666666666,0,0,0,0,0,,GB,CHI,48.5,,68.0,4.0,-6.5,1,0
2015,1,HST,,55.5,56.6,0,0,0,0,0,,4,0,0,0,14,3.5,HOU,KC,40.5,DOME (Open Roof),83.0,8.0,1.0,0,0
2015,1,IND,60.5,44.05,53.0,3,0,0,0,58,15.75,2,2,0,0,1,0.5,IND,BUF,44.5,,53.0,7.0,-1.0,1,0
2015,1,JAX,62.1,60.9,61.5,1,0,0,0,40,40.0,1,2,0,0,9,9.0,JAX,CAR,41.0,,81.0,1.0,3.0,0,0
2015,1,KC,60.85,58.2,60.40000000000001,2,0,0,0,30,15.0,5,0,0,0,81,16.2,KC,HOU,40.5,DOME (Open Roof),83.0,8.0,-1.0,1,0
2015,1,MIA,45.4,86.9,62.9,2,0,0,0,50,25.0,2,0,0,1,74,37.0,MIA,WAS,45.5,,71.0,11.0,-4.0,1,6
2015,1,MIN,58.1,61.1,59.4,1,0,0,0,21,21.0,2,1,0,0,9,4.5,MIN,SF,42.5,,64.0,4.0,-2.5,1,0
2015,1,NE,59.9,61.1,60.26666666666667,2,0,0,0,8,4.0,1,1,0,0,1,1.0,NE,PIT,51.0,Rain,64.0,9.0,-7.0,1,0
2015,1,NO,57.4,60.9,58.2,1,0,0,0,10,10.0,1,1,0,0,2,2.0,NO,ARI,48.5,DOME,72.0,0.0,2.5,0,0
2015,1,NYG,57.8,61.0,58.6,0,0,0,0,0,,2,0,0,0,3,1.5,NYG,DAL,52.5,DOME,72.0,0.0,7.0,0,0
2015,1,NYJ,,61.0,60.8,1,0,0,0,13,13.0,2,0,0,0,13,6.5,NYJ,CLE,38.5,,76.0,7.0,-3.5,1,0
2015,1,OAK,61.3,62.3,61.65,3,0,0,0,69,19.25,3,1,0,0,27,9.0,OAK,CIN,43.0,,75.0,9.0,-3.0,1,0
2015,1,PHI,,61.6,61.3,0,0,0,0,0,,3,0,0,0,25,8.3,PHI,ATL,56.0,DOME,72.0,0.0,-3.0,1,0
2015,1,PIT,58.1,62.0,59.75,1,0,0,0,22,22.0,1,2,0,0,3,3.0,PIT,NE,51.0,Rain,64.0,9.0,7.0,0,0
2015,1,SD,59.0,60.3,59.2,1,0,0,0,24,24.0,0,2,0,0,0,,LAC,DET,45.5,,82.0,8.0,-3.5,1,0
2015,1,SEA,57.7,70.2,64.3,2,0,0,0,56,28.0,2,0,0,1,63,31.5,SEA,LAR,41.0,DOME,72.0,0.0,-3.5,1,6
2015,1,SF,59.6,49.4,51.55,0,0,0,0,0,,2,1,0,0,0,0.0,SF,MIN,42.5,,64.0,4.0,2.5,0,0
2015,1,SL,58.0,79.5,66.6,4,0,0,0,63,10.5,2,1,0,1,81,40.5,LAR,SEA,41.0,DOME,72.0,0.0,3.5,0,6
2015,1,TB,61.5,61.9,62.6,3,0,0,0,83,27.7,2,0,0,0,17,8.5,TB,TEN,40.5,,81.0,6.0,-3.0,1,0
2015,1,TEN,59.75,61.9,60.2,1,0,0,0,17,17.0,2,0,0,0,14,7.0,TEN,TB,40.5,,81.0,6.0,3.0,0,0
2015,1,WAS,62.5,61.9,62.15,1,0,0,0,36,36.0,2,1,0,0,23,11.5,WAS,MIA,45.5,,71.0,11.0,4.0,0,0
2015,2,ARZ,72.2,60.9,67.05000000000001,2,0,0,1,119,59.5,1,1,0,0,6,6.0,ARI,CHI,46.0,,69.0,3.0,-2.0,1,6
2015,2,ATL,58.1,60.9,58.8,2,0,0,0,31,15.5,1,2,0,0,10,10.0,ATL,NYG,50.0,,77.0,7.0,2.0,0,0
2015,2,BLT,57.1,,56.8,1,0,0,0,29,29.0,0,0,0,0,0,,BAL,OAK,42.0,,89.0,7.0,-6.0,1,0
2015,2,BUF,57.1,60.3,58.65,2,0,0,0,45,22.5,1,0,0,0,14,14.0,BUF,NE,44.5,,62.0,4.0,-1.0,1,0
2015,2,CAR,62.5,63.3,62.65,1,0,0,0,33,33.0,4,3,0,0,44,11.0,CAR,HOU,41.0,,88.0,2.0,-3.0,1,0
2015,2,CHI,68.0,68.9,73.5,3,0,0,0,86,28.7,1,1,0,0,20,20.0,CHI,ARI,46.0,,69.0,3.0,2.0,0,0
2015,2,CIN,59.35,60.95,60.40000000000001,3,0,0,0,74,25.75,3,0,0,0,52,18.75,CIN,LAC,48.0,,73.0,6.0,-3.5,1,0
2015,2,CLV,62.9,87.2,72.0,1,0,0,0,31,31.0,6,0,0,1,154,25.7,CLE,TEN,41.0,,66.0,11.0,1.0,0,6
2015,2,DAL,61.45,62.1,62.15000000000001,2,0,0,0,31,15.5,2,3,0,0,1,0.5,DAL,PHI,54.0,,74.0,7.0,6.5,0,0
2015,2,DEN,58.1,60.5,59.15,1,0,0,0,21,21.0,0,1,0,0,0,,DEN,KC,42.0,,80.0,8.0,3.0,0,0
2015,2,DET,62.0,60.25,60.9,3,0,0,0,84,28.0,1,2,0,0,2,2.0,DET,MIN,44.0,,70.0,12.0,2.5,0,0
2015,2,GB,58.5,60.6,59.45,1,0,0,0,19,19.0,0,4,0,0,0,,GB,SEA,49.5,,54.0,6.0,-3.0,1,0
2015,2,HST,59.9,64.4,61.6,1,0,0,0,27,27.0,6,0,0,0,58,9.7,HOU,CAR,41.0,,88.0,2.0,3.0,0,0
2015,2,IND,65.4,60.6,63.8,4,0,0,0,98,24.5,0,3,0,0,0,,IND,NYJ,46.0,DOME,72.0,0.0,-6.0,1,0
2015,2,JAX,58.4,61.05,60.0,2,0,0,0,46,23.0,3,2,0,0,32,8.5,JAX,MIA,42.0,,83.0,5.0,6.0,0,0
2015,2,KC,59.05,40.9,51.65,1,0,0,0,21,21.0,4,1,0,0,15,3.8,KC,DEN,42.0,,80.0,8.0,-3.0,1,0
2015,2,MIA,62.3,62.4,62.15,2,0,0,0,57,28.5,3,1,0,0,25,8.3,MIA,JAX,42.0,,83.0,5.0,-6.0,1,0
2015,2,MIN,59.6,62.3,60.2,3,0,0,0,62,15.5,3,0,0,0,39,13.0,MIN,DET,44.0,,70.0,12.0,-2.5,1,0
2015,2,NE,,61.75,61.4,0,0,0,0,0,,4,1,0,0,41,7.5,NE,BUF,44.5,,62.0,4.0,1.0,0,0
2015,2,NO,57.4,53.4,53.0,1,0,0,0,23,23.0,1,1,0,0,0,0.0,NO,TB,47.0,DOME,72.0,0.0,-9.0,1,0
2015,2,NYG,66.7,63.3,67.8,2,0,0,0,77,38.5,4,0,0,0,66,16.5,NYG,ATL,50.0,,77.0,7.0,-2.0,1,0
2015,2,NYJ,,60.3,60.3,0,0,0,0,0,,0,2,0,0,0,,NYJ,IND,46.0,DOME,72.0,0.0,6.0,0,0
2015,2,OAK,,61.0,60.8,0,0,0,0,0,,2,0,0,0,5,2.5,OAK,BAL,42.0,,89.0,7.0,6.0,0,0
2015,2,PHI,58.5,62.0,60.0,1,0,0,0,21,21.0,2,2,0,0,20,10.0,PHI,DAL,54.0,,74.0,7.0,-6.5,1,0
2015,2,PIT,,61.5,61.2,0,0,0,0,0,,1,1,0,0,16,16.0,PIT,SF,46.0,,69.0,2.0,-6.0,1,0
2015,2,SD,58.7,,58.5,3,0,0,0,71,23.7,0,0,0,0,0,,LAC,CIN,48.0,,73.0,6.0,3.5,0,0
2015,2,SEA,58.3,61.8,59.4,4,0,0,0,79,19.8,2,0,0,0,22,11.0,SEA,GB,49.5,,54.0,6.0,3.0,0,0
2015,2,SF,57.7,60.3,59.25,3,0,0,0,58,17.25,2,1,0,0,11,5.5,SF,PIT,46.0,,69.0,2.0,6.0,0,0
2015,2,SL,58.1,,57.9,1,0,0,0,28,28.0,0,0,0,0,0,,LAR,WAS,41.0,,75.0,6.0,-3.0,1,0
2015,2,TB,72.8,61.6,72.6,1,0,0,0,37,37.0,3,0,0,0,34,11.3,TB,NO,47.0,DOME,72.0,0.0,9.0,0,0
2015,2,TEN,,63.3,62.5,0,0,0,0,0,,4,1,0,0,41,10.3,TEN,CLE,41.0,,66.0,11.0,-1.0,1,0
2015,2,WAS,59.0,63.0,60.6,1,0,0,0,23,23.0,5,2,0,0,13,2.6,WAS,LAR,41.0,,75.0,6.0,3.0,0,0
2015,3,ARZ,59.9,60.7,60.5,1,0,0,0,24,24.0,2,1,0,0,14,7.0,ARI,SF,45.0,DOME,72.0,0.0,-7.0,1,0
2015,3,ATL,58.4,60.5,58.8,2,0,0,0,23,11.5,0,4,0,0,0,,ATL,DAL,43.5,DOME,72.0,0.0,-0.0,0,0
2015,3,BLT,58.1,62.5,59.9,1,0,0,0,26,26.0,2,1,0,0,35,17.5,BAL,CIN,45.5,,73.0,8.0,-1.5,1,0
2015,3,BUF,60.1,61.2,60.35,1,0,0,0,1,1.0,2,0,0,0,7,3.5,BUF,MIA,43.5,,80.0,0.0,1.0,0,0
2015,3,CAR,,60.1,60.1,1,0,0,0,15,15.0,0,1,0,0,0,,CAR,NO,43.0,,67.0,8.0,-9.5,1,0
2015,3,CHI,57.7,60.5,58.1,1,0,0,0,27,27.0,0,1,0,0,0,,CHI,SEA,43.5,,62.0,7.0,16.5,0,0
2015,3,CIN,59.75,61.15000000000001,62.2,1,0,0,0,32,32.0,4,0,0,0,25,4.15,CIN,BAL,45.5,,73.0,8.0,1.5,0,0
2015,3,CLV,57.7,33.2,48.35,1,0,0,0,19,19.0,2,1,0,0,9,4.5,CLE,OAK,44.0,,75.0,10.0,-3.5,1,0
2015,3,DAL,58.0,60.95,59.9,2,0,0,0,28,14.0,3,1,0,0,24,7.0,DAL,ATL,43.5,DOME,72.0,0.0,-0.0,0,0
2015,3,DEN,,62.0,61.6,0,0,0,0,0,,2,1,0,0,13,6.5,DEN,DET,45.0,DOME,72.0,0.0,-3.0,1,0
2015,3,DET,,61.5,61.2,0,0,0,0,0,,1,1,0,0,28,28.0,DET,DEN,45.0,DOME,72.0,0.0,3.0,0,0
2015,3,GB,62.3,63.9,63.35,3,0,0,0,64,16.0,4,1,0,0,30,7.5,GB,KC,47.5,,62.0,3.0,-5.5,1,0
2015,3,HST,59.2,49.3,54.03333333333333,2,0,0,0,46,23.0,5,2,0,0,17,3.5,HOU,TB,41.0,DOME (Open Roof),75.0,8.0,-6.0,1,0
2015,3,IND,,60.6,60.5,0,0,0,0,0,,0,4,0,0,0,,IND,TEN,46.5,,77.0,4.0,-3.5,1,0
2015,3,JAX,56.8,,56.5,3,0,0,0,41,10.25,0,0,0,0,0,,JAX,NE,49.0,,70.0,3.0,14.0,0,0
2015,3,KC,63.8,62.3,64.95,4,0,0,0,114,25.35,5,0,0,0,18,3.6,KC,GB,47.5,,62.0,3.0,5.5,0,0
2015,3,MIA,58.65,61.5,59.2,4,0,0,0,63,13.5,1,2,0,0,19,19.0,MIA,BUF,43.5,,80.0,0.0,-1.0,1,0
2015,3,MIN,61.75,63.0,62.85,2,0,0,0,53,26.5,3,1,0,0,38,12.7,MIN,LAC,45.5,,80.0,13.0,-2.0,1,0
2015,3,NE,58.8,61.05,60.25,0,0,0,0,0,,3,1,0,0,26,8.5,NE,JAX,49.0,,70.0,3.0,-14.0,1,0
2015,3,NO,62.0,62.5,63.3,4,0,0,0,86,19.0,2,1,0,1,82,41.0,NO,CAR,43.0,,67.0,8.0,9.5,0,6
2015,3,NYG,61.6,32.3,42.1,2,0,0,0,17,8.5,0,0,0,0,0,,NYG,WAS,45.0,,66.0,2.0,-3.0,1,0
2015,3,NYJ,58.9,69.5,63.0,4,0,0,0,82,20.5,7,2,0,0,69,9.9,NYJ,PHI,47.0,,70.0,5.0,-3.0,1,0
2015,3,OAK,58.4,57.15,57.83333333333334,2,0,0,0,60,30.0,3,1,0,0,6,3.0,OAK,CLE,44.0,,75.0,10.0,3.5,0,0
2015,3,PHI,59.5,91.5,71.75,2,0,0,0,9,4.5,3,2,0,1,89,29.7,PHI,NYJ,47.0,,70.0,5.0,3.0,0,6
2015,3,PIT,59.9,60.5,60.15,1,0,0,0,22,22.0,0,3,0,0,0,,PIT,LAR,48.5,DOME,72.0,0.0,1.0,0,0
2015,3,SD,52.8,61.5,56.65000000000001,1,0,0,0,19,19.0,1,2,0,0,0,0.0,LAC,MIN,45.5,,80.0,13.0,2.0,0,0
2015,3,SEA,61.2,61.9,64.5,1,0,0,1,105,105.0,4,3,0,0,73,33.5,SEA,CHI,43.5,,62.0,7.0,-16.5,1,6
2015,3,SF,39.6,61.5,49.35,4,0,0,0,95,23.8,1,1,0,0,37,37.0,SF,ARI,45.0,DOME,72.0,0.0,7.0,0,0
2015,3,SL,58.8,62.9,60.5,2,0,0,0,48,24.0,3,1,0,0,32,10.7,LAR,PIT,48.5,DOME,72.0,0.0,-1.0,1,0
2015,3,TB,58.1,49.7,51.7,1,0,0,0,27,27.0,5,0,0,0,48,9.6,TB,HOU,41.0,DOME (Open Roof),75.0,8.0,6.0,0,0
2015,3,TEN,60.0,61.7,60.8,0,0,0,0,0,,3,2,0,0,-1,-0.3,TEN,IND,46.5,,77.0,4.0,3.5,0,0
2015,3,WAS,80.9,61.5,72.15,4,0,0,1,158,39.5,1,2,0,0,10,10.0,WAS,NYG,45.0,,66.0,2.0,3.0,0,6
2015,4,ARZ,40.5,63.5,50.6,1,0,0,0,19,19.0,5,2,0,0,32,6.4,ARI,LAR,43.5,DOME,72.0,0.0,-7.0,1,0
2015,4,ATL,62.5,61.9,63.6,2,1,0,0,29,14.5,2,1,0,0,29,14.5,ATL,HOU,47.5,DOME,72.0,0.0,-4.5,1,0
2015,4,BLT,58.5,57.1,57.35,1,0,0,0,24,24.0,1,3,0,0,14,14.0,BAL,PIT,44.0,,54.0,7.0,-3.0,1,0
2015,4,BUF,58.4,56.2,58.75,4,0,0,0,68,17.0,5,3,0,0,20,4.0,BUF,NYG,46.5,,60.0,4.0,-6.0,1,0
2015,4,CAR,58.5,61.0,59.6,2,0,0,0,26,13.0,2,1,0,0,5,2.5,CAR,TB,40.5,,75.0,7.0,-3.0,1,0
2015,4,CHI,58.1,62.0,59.6,1,0,0,0,21,21.0,2,1,0,0,17,8.5,CHI,OAK,44.5,,56.0,8.0,3.0,0,0
2015,4,CIN,58.55,60.1,58.6,4,0,0,0,53,9.833333333333334,1,0,0,0,7,7.0,CIN,KC,45.0,,73.0,8.0,-3.5,1,0
2015,4,CLV,65.7,62.0,63.90000000000001,3,0,0,0,110,36.7,2,0,0,0,41,20.5,CLE,LAC,44.5,,68.0,7.0,5.0,0,0
2015,4,DAL,59.25,60.6,59.6,2,0,0,0,40,20.0,0,3,0,0,0,,DAL,NO,48.5,DOME,72.0,0.0,3.0,0,0
2015,4,DEN,62.3,61.0,61.65,2,0,0,0,55,27.5,1,4,0,0,2,2.0,DEN,MIN,43.5,,60.0,5.0,-7.0,1,0
2015,4,DET,62.8,54.3,59.25,2,0,0,0,54,27.0,3,1,0,0,29,9.7,DET,SEA,43.0,,61.0,2.0,10.0,0,0
2015,4,GB,,61.7,61.3,0,0,0,0,0,,3,0,0,0,14,4.7,GB,SF,48.0,,76.0,6.0,-7.5,1,0
2015,4,HST,58.0,62.1,59.7,3,0,0,0,70,23.3,4,1,0,0,40,10.0,HOU,ATL,47.5,DOME,72.0,0.0,4.5,0,0
2015,4,IND,59.55,61.9,60.3,3,0,0,0,72,21.0,2,6,0,0,16,8.0,IND,JAX,43.5,DOME,72.0,0.0,-4.0,1,0
2015,4,JAX,,49.05,50.05,0,0,0,0,0,,4,1,0,0,17,2.85,JAX,IND,43.5,DOME,72.0,0.0,4.0,0,0
2015,4,KC,61.6,53.7,64.19999999999999,5,0,0,0,109,22.25,0,0,0,0,0,,KC,CIN,45.0,,73.0,8.0,3.5,0,0
2015,4,MIA,64.95,85.7,72.1,6,0,0,0,141,21.7,3,1,0,0,67,22.3,MIA,NYJ,42.5,,62.0,6.0,2.5,0,0
2015,4,MIN,61.8,61.4,61.55,2,0,0,0,34,17.0,1,0,0,0,7,7.0,MIN,DEN,43.5,,60.0,5.0,7.0,0,0
2015,4,NO,61.6,71.0,68.4,1,0,0,0,34,34.0,3,1,0,0,34,11.3,NO,DAL,48.5,DOME,72.0,0.0,-3.0,1,0
2015,4,NYG,61.45,61.7,62.0,1,0,0,0,25,25.0,3,1,0,0,18,6.0,NYG,BUF,46.5,,60.0,4.0,6.0,0,0
2015,4,NYJ,59.85,63.3,60.8,2,0,0,0,45,22.5,4,2,0,0,32,8.0,NYJ,MIA,42.5,,62.0,6.0,-2.5,1,0
2015,4,OAK,,60.85,60.75,3,0,0,0,58,19.3,3,0,0,0,29,9.0,OAK,CHI,44.5,,56.0,8.0,-3.0,1,0
2015,4,PHI,,69.3,67.3,0,0,0,0,0,,1,2,0,0,45,45.0,PHI,WAS,45.5,,59.0,13.0,-3.0,1,0
2015,4,PIT,61.6,63.6,62.3,1,0,0,0,31,31.0,3,1,0,0,51,17.0,PIT,BAL,44.0,,54.0,7.0,3.0,0,0
2015,4,SD,58.3,60.9,59.40000000000001,5,0,0,0,112,15.9,1,2,0,0,5,5.0,LAC,CLE,44.5,,68.0,7.0,-5.0,1,0
2015,4,SEA,59.2,38.5,44.7,3,0,0,0,46,15.5,4,1,0,0,42,10.5,SEA,DET,43.0,,61.0,2.0,-10.0,1,0
2015,4,SF,58.5,61.5,59.75,1,0,0,0,20,20.0,2,1,0,0,12,6.0,SF,GB,48.0,,76.0,6.0,7.5,0,0
2015,4,SL,65.3,,65.8,5,0,0,0,121,24.2,0,0,0,0,0,,LAR,ARI,43.5,DOME,72.0,0.0,7.0,0,0
2015,4,TB,61.1,61.2,61.8,3,0,0,0,92,30.7,2,1,0,0,15,7.5,TB,CAR,40.5,,75.0,7.0,3.0,0,0
2015,4,WAS,58.5,54.9,57.25,1,0,0,0,22,22.0,2,2,0,0,2,1.0,WAS,PHI,45.5,,59.0,13.0,3.0,0,0
2015,5,ARZ,61.25,60.40000000000001,61.0,1,1,0,0,35,35.0,2,1,0,0,16,8.0,ARI,DET,46.0,DOME,72.0,0.0,-4.5,1,0
2015,5,ATL,58.3,61.2,59.2,0,0,0,0,0,,2,1,0,0,14,7.0,ATL,WAS,48.5,DOME,72.0,0.0,-7.0,1,0
2015,5,BLT,61.9,61.45,61.9,6,0,0,0,143,17.1,3,1,0,0,30,9.75,BAL,CLE,43.0,,68.0,0.0,-6.5,1,0
2015,5,BUF,58.5,40.0,51.45,1,0,0,0,24,24.0,3,1,0,0,40,13.3,BUF,TEN,43.0,,72.0,2.0,-1.0,1,0
2015,5,CHI,58.3,63.0,60.6,0,0,0,0,0,,3,2,0,0,20,6.7,CHI,KC,44.5,,80.0,11.0,9.5,0,0
2015,5,CIN,59.3,65.55,63.9,4,0,0,0,87,21.8,5,1,0,0,93,17.75,CIN,SEA,44.5,,72.0,7.0,-3.0,1,0
2015,5,CLV,57.7,61.4,59.3,1,0,0,0,15,15.0,2,0,0,0,2,1.0,CLE,BAL,43.0,,68.0,0.0,6.5,0,0
2015,5,DAL,57.4,60.40000000000001,59.15000000000001,1,0,0,0,21,21.0,2,1,0,0,6,3.0,DAL,NE,50.5,DOME,72.0,0.0,8.5,0,0
2015,5,DEN,63.5,60.9,62.3,3,0,0,0,54,13.5,1,2,0,0,4,4.0,DEN,OAK,45.0,,76.0,8.0,-5.5,1,0
2015,5,DET,63.4,61.4,61.25,3,0,0,0,137,44.5,2,3,0,0,2,1.0,DET,ARI,46.0,DOME,72.0,0.0,4.5,0,0
2015,5,GB,,61.2,61.0,0,0,0,0,0,,2,1,0,0,9,4.5,GB,LAR,46.0,,73.0,15.0,-9.0,1,0
2015,5,HST,57.4,70.2,64.5,0,0,0,0,0,,2,1,0,0,11,5.5,HOU,IND,41.0,DOME (Open Roof),76.0,2.0,-5.0,1,0
2015,5,IND,58.8,61.8,60.1,2,0,0,0,74,37.0,2,0,0,0,16,8.0,IND,HOU,41.0,DOME (Open Roof),76.0,2.0,5.0,0,0
2015,5,JAX,61.1,60.4,60.73333333333333,3,0,0,0,93,31.0,2,0,0,0,8,4.0,JAX,TB,41.5,,83.0,9.0,1.0,0,0
2015,5,KC,62.1,62.3,63.3,2,0,0,0,30,15.0,3,0,0,0,17,5.7,KC,CHI,44.5,,80.0,11.0,-9.5,1,0
2015,5,NE,59.6,62.7,61.2,0,0,0,0,0,,4,0,0,0,52,13.0,NE,DAL,50.5,DOME,72.0,0.0,-8.5,1,0
2015,5,NO,60.7,60.1,61.1,4,0,0,0,85,20.5,1,0,0,0,1,1.0,NO,PHI,49.5,,67.0,4.0,6.5,0,0
2015,5,NYG,61.8,62.9,62.15,2,0,0,0,44,22.0,3,0,0,0,31,10.3,NYG,SF,44.0,,57.0,3.0,-7.5,1,0
2015,5,OAK,59.25,60.9,59.66666666666666,2,0,0,0,45,22.5,1,0,0,0,26,18.0,OAK,DEN,45.0,,76.0,8.0,5.5,0,0
2015,5,PHI,59.0,60.7,59.7,1,0,0,0,40,40.0,0,1,0,0,0,,PHI,NO,49.5,,67.0,4.0,-6.5,1,0
2015,5,PIT,66.2,70.0,67.25,2,0,0,0,62,31.0,5,0,0,0,27,5.4,PIT,LAC,45.5,,76.0,5.0,4.0,0,0
2015,5,SD,62.5,61.5,63.1,1,0,0,0,30,30.0,2,4,0,0,5,2.5,LAC,PIT,45.5,,76.0,5.0,-4.0,1,0
2015,5,SEA,58.1,62.0,59.7,1,0,0,0,21,21.0,2,1,0,0,8,4.0,SEA,CIN,44.5,,72.0,7.0,3.0,0,0
2015,5,SF,57.4,61.1,59.05,2,0,0,0,25,12.5,1,1,0,0,16,16.0,SF,NYG,44.0,,57.0,3.0,7.5,0,0
2015,5,SL,58.1,61.2,59.45,1,0,0,0,25,25.0,2,0,0,0,4,2.0,LAR,GB,46.0,,73.0,15.0,9.0,0,0
2015,5,TB,57.8,71.2,65.6,1,0,0,0,0,0.0,3,0,0,0,95,31.7,TB,JAX,41.5,,83.0,9.0,-1.0,1,0
2015,5,TEN,49.6,63.0,49.65,3,0,0,0,53,18.25,5,2,0,0,66,13.2,TEN,BUF,43.0,,72.0,2.0,1.0,0,0
2015,5,WAS,61.8,60.3,61.25,2,0,0,0,53,26.5,1,0,0,0,10,10.0,WAS,ATL,48.5,DOME,72.0,0.0,7.0,0,0
2015,6,ARZ,53.6,61.3,57.0,6,0,0,0,123,20.5,2,0,0,0,23,11.5,ARI,PIT,45.0,,42.0,8.0,-5.5,1,0
2015,6,ATL,58.85,61.2,59.35,1,0,0,0,19,19.0,2,0,0,0,21,10.5,ATL,NO,52.5,DOME,72.0,0.0,-3.0,1,0
2015,6,BLT,60.7,61.5,61.6,1,0,0,0,41,41.0,1,0,0,0,9,9.0,BAL,SF,43.5,,68.0,10.0,-2.5,1,0
2015,6,BUF,61.0,60.3,61.1,4,0,0,0,72,18.0,0,3,0,0,0,,BUF,CIN,42.0,,37.0,2.0,3.0,0,0
2015,6,CAR,,61.5,61.1,0,0,0,0,0,,2,3,0,0,18,9.0,CAR,SEA,41.0,,59.0,4.0,7.0,0,0
2015,6,CHI,70.7,62.0,70.5,2,0,0,0,50,25.0,4,0,0,0,27,6.8,CHI,DET,45.5,DOME,72.0,0.0,3.5,0,0
2015,6,CIN,68.4,61.5,69.2,4,0,0,0,84,16.5,4,0,0,0,37,7.85,CIN,BUF,42.0,,37.0,2.0,-3.0,1,0
2015,6,CLV,61.25,63.0,61.63333333333333,4,0,0,0,85,21.25,3,2,0,0,34,11.3,CLE,DEN,42.0,,46.0,11.0,3.5,0,0
2015,6,DEN,54.4,59.95,57.36666666666667,6,0,0,0,110,17.0,3,1,0,0,19,4.75,DEN,CLE,42.0,,46.0,11.0,-3.5,1,0
