"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Christian McCaffrey","CAR","rb","7","@IND","18.3","42","0","0","0","0","0","0","18.6001","74.5741","0.4007","7.4139","5.898","47.3061","0.1436","0.1587","0.0793","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Saquon Barkley","NYG","rb","11","@WAS","17.7","29","0","0","0","0","0","0","18.0286","83.889","0.5496","5.415","4.1464","31.3164","0.1417","0.0484","0.0242","0.0178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Chris Carson","SEA","rb","11","ARZ","17.4","35","0","0","0","0","0","0","20.2463","88.2165","0.7927","2.9268","2.3878","18.2078","0.1468","0.1581","0.079","0.0298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Alvin Kamara","NO","rb","9","@TEN","17.3","25","0","0","0","0","0","0","13.0179","56.7533","0.5727","6.5762","5.4525","42.3924","0.2011","0.0628","0.0314","0.0444","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Leonard Fournette","JAX","rb","10","@ATL","17","27","0","0","0","0","0","0","19.1182","70.965","0.5108","5.8161","4.8045","36.137","0.1568","0.0995","0.0497","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Michael Thomas","NO","wr","9","@TEN","18","38","0","0","0","0","0","0","0","0","0","10.9514","8.4884","102.9288","0.577","0.0345","0.0173","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Ezekiel Elliott","DAL","rb","8","@PHI","16.4","30","0","0","0","0","0","0","20.0544","84.4602","0.5869","3.7872","2.9932","24.6761","0.1128","0.2156","0.1078","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Devonta Freeman","ATL","rb","9","JAX","16.3","22","0","0","0","0","0","0","16.7166","71.3852","0.6991","4.0236","3.4054","25.031","0.1541","0.1802","0.0901","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Julio Jones","ATL","wr","9","JAX","17.4","30","0","0","0","0","0","0","0","0","0","9.7542","6.7413","102.2412","0.6355","0.0537","0.0269","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Miles Sanders","PHI","rb","10","DAL","15.3","17","0","0","0","0","0","0","15.9765","70.239","0.5862","4.2963","3.3794","23.7536","0.12","0.0725","0.0362","0.0131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Todd Gurley II","LA","rb","9","@SF","14.9","23","0","0","0","0","0","0","17.7096","76.2928","0.586","3.3919","2.6523","21.0713","0.0771","0.1614","0.0807","0.0282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Austin Ekeler","LAC","rb","12","OAK","14.9","25","0","0","0","0","0","0","8.8135","43.4183","0.4259","5.8496","4.8158","42.7143","0.2233","0.0599","0.0299","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Le'Veon Bell","NYJ","rb","4","PIT","14.7","18","0","0","0","0","0","0","16.7026","67.4113","0.3446","5.1575","4.0733","30.9373","0.1346","0.1031","0.0516","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Joe Mixon","CIN","rb","9","@MIA","14.6","28","0","0","0","0","0","0","19.2233","82.7407","0.3863","3.353","2.7711","21.7629","0.0895","0.0664","0.0332","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Phillip Lindsay","DEN","rb","10","DET","14.3","22","0","0","0","0","0","0","16.7672","70.4778","0.61","3.265","2.5383","18.8899","0.0825","0.0486","0.0243","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Nick Chubb","CLV","rb","7","BLT","14.1","26","0","0","0","0","0","0","15.8535","80.4805","0.5066","2.9416","2.2245","15.191","0.066","0.0454","0.0227","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Lamar Jackson","BLT","qb","8","@CLV","23.3","40","21.5537","33.6609","230.1776","1.681","0.8411","2.624","11.1766","55.4774","0.5518","0","0","0","0","0.7847","0.3923","0.0706","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Adrian Peterson","WAS","rb","10","NYG","13.9","16","0","0","0","0","0","0","16.5046","72.2648","0.5725","2.9821","2.2783","17.7008","0.0883","0.1858","0.0929","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Davante Adams","GB","wr","11","@MIN","14.9","29","0","0","0","0","0","0","0","0","0","9.8011","6.7618","80.8448","0.5572","0.0197","0.0098","0.0244","9.6175","0.0027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Keenan Allen","LAC","wr","12","OAK","14.8","27","0","0","0","0","0","0","0.2491","1.5345","0.0093","8.8614","6.54","85.0356","0.4758","0.0507","0.0254","0.0147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Travis Kelce","KC","te","12","@CHI","13.7","28","0","0","0","0","0","0","0","0","0","8.2431","5.8209","74.039","0.571","0.0576","0.0288","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","DeAndre Hopkins","HST","wr","10","@TB","14.6","39","0","0","0","0","0","0","0.1089","0.6311","0.0027","9.5526","6.0939","82.896","0.5433","0.0677","0.0338","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Melvin Gordon III","LAC","rb","12","OAK","13.3","21","0","0","0","0","0","0","12.8921","50.6692","0.4631","4.3792","3.4642","27.7514","0.1581","0.0425","0.0212","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","James Conner","PIT","rb","7","@NYJ","13.3","22","0","0","0","0","0","0","15.4584","62.6258","0.367","4.2677","3.2756","26.5065","0.1193","0.1346","0.0673","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Tyreek Hill","KC","wr","12","@CHI","14.3","29","0","0","0","0","0","0","0.7519","5.3365","0.0252","7.9753","5.3146","74.2187","0.5882","0.0136","0.0068","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","George Kittle","SF","te","4","LA","13.3","26","0","0","0","0","0","0","0","0","0","8.437","6.0459","72.8684","0.485","0.0142","0.0071","0.0228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Marlon Mack","IND","rb","6","CAR","13.2","25","0","0","0","0","0","0","17.1894","78.3605","0.7341","0.8696","0.6826","5.1977","0.023","0.061","0.0305","0.0292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","Russell Wilson","SEA","qb","11","ARZ","22.1","37","19.7786","31.1704","242.3505","2.312","0.4892","2.7586","4.993","28.9592","0.2053","0","0","0","0","0.5962","0.2981","0.0433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Devin Singletary","BUF","rb","6","@NE","12.7","16","0","0","0","0","0","0","16.6027","69.7552","0.3915","3.5159","2.6552","17.8822","0.0595","0.0716","0.0358","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","Kenyan Drake","ARZ","rb","12","@SEA","12.5","20","0","0","0","0","0","0","15.6941","67.9153","0.3166","3.9786","3.0539","19.5133","0.0761","0.1683","0.0842","0.0239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","Julian Edelman","NE","wr","10","BUF","13.4","26","0","0","0","0","0","0","0.7018","4.9789","0.0209","8.9109","6.0859","74.6388","0.3756","0.0226","0.0113","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Tyler Lockett","SEA","wr","11","ARZ","13.3","26","0","0","0","0","0","0","0.4081","3.0142","0.0192","6.1227","4.4443","67.9394","0.6454","0.0273","0.0136","0.0139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","Courtland Sutton","DEN","wr","10","DET","13.3","24","0","0","0","0","0","0","0.3164","2.066","0.0136","8.8209","4.6493","75.4951","0.5185","0.0189","0.0094","0.0101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","Aaron Jones","GB","rb","11","@MIN","12.2","33","0","0","0","0","0","0","11.9689","53.031","0.4704","3.7496","3.0751","21.1049","0.0866","0.0624","0.0312","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Mike Boone","MIN","rb","12","GB","12.2","16","0","0","0","0","0","0","16.5324","68.7345","0.4797","2.204","1.7733","12.0762","0.0742","0.0661","0.0331","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","Tyler Boyd","CIN","wr","9","@MIA","13.2","24","0","0","0","0","0","0","0.3796","2.4591","0.0076","7.7184","5.7363","76.4461","0.4062","0.021","0.0105","0.0109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","Dion Lewis","TEN","rb","11","NO","12","10","0","0","0","0","0","0","15.0225","61.3015","0.4715","2.6274","2.1224","15.1166","0.0773","0.0531","0.0265","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","David Montgomery","CHI","rb","6","KC","12","18","0","0","0","0","0","0","16.6809","72.3617","0.4881","1.7566","1.3427","9.8648","0.0385","0.0661","0.0331","0.0108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","Zach Ertz","PHI","te","10","DAL","12","23","0","0","0","0","0","0","0","0","0","8.0075","5.7481","63.8861","0.4551","0.0555","0.0278","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","Darren Waller","OAK","te","6","@LAC","12","18","0","0","0","0","0","0","0","0","0","7.8539","5.5696","60.2742","0.526","0.0194","0.0097","0.0173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","Mark Ingram II","BLT","rb","8","@CLV","11.8","25","0","0","0","0","0","0","12.2801","53.7875","0.4994","3.1511","2.5013","16.4187","0.1053","0.1177","0.0588","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","James White","NE","rb","10","BUF","11.8","17","0","0","0","0","0","0","6.4345","26.2753","0.3201","6.4182","5.0128","35.9541","0.1961","0.0419","0.021","0.0062","6.8956","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","Kareem Hunt","CLV","rb","7","BLT","11.7","17","0","0","0","0","0","0","5.6383","26.0364","0.2057","6.5324","5.2666","43.1664","0.1625","0.0353","0.0176","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","Odell Beckham Jr.","CLV","wr","7","BLT","12.6","19","0","0","0","0","0","0","0.1727","1.0602","0.0048","8.3026","5.3156","72.3978","0.4344","0.0161","0.0081","0.0134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","Sony Michel","NE","rb","10","BUF","11.4","15","0","0","0","0","0","0","16.2528","69.3726","0.5822","0.9518","0.7295","5.1655","0.028","0.0602","0.0301","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","DeAndre Washington","OAK","rb","6","@LAC","11.1","16","0","0","0","0","0","0","15.4077","53.9331","0.2066","4.3185","3.3305","20.4777","0.1348","0.1231","0.0616","0.0112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","Matt Ryan","ATL","qb","9","JAX","20.3","31","24.7674","35.8333","288.8354","2.0607","0.5473","1.8829","2.3317","8.1638","0.0838","0","0","0","0","0.34","0.17","0.0592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","Patrick Mahomes","KC","qb","12","@CHI","20.3","34","22.9991","36.1358","265.9635","2.031","0.9731","2.2482","3.2895","15.2615","0.207","0","0","0","0","0.4208","0.2104","0.0639","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","Stefon Diggs","MIN","wr","12","GB","12","24","0","0","0","0","0","0","0.352","2.1452","0.0138","7.0191","5.2675","60.4677","0.5081","0.0129","0.0064","0.0163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","D.J. Moore","CAR","wr","7","@IND","11.9","25","0","0","0","0","0","0","0.758","6.1629","0.0171","8.0985","5.3247","67.071","0.299","0.0714","0.0357","0.0098","8.7575","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","Deshaun Watson","HST","qb","10","@TB","20","39","20.4493","32.4026","254.0307","1.6866","0.9672","3.6411","5.653","31.7236","0.1917","0","0","0","0","0.4111","0.2055","0.0544","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","T.Y. Hilton","IND","wr","6","CAR","11.7","22","0","0","0","0","0","0","0","0","0","7.5843","4.8176","71.5931","0.3531","0.0431","0.0216","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","Terry McLaurin","WAS","wr","10","NYG","11.7","22","0","0","0","0","0","0","0","0","0","8.0123","4.8298","66.3204","0.4344","0.0208","0.0104","0.0122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","Hunter Henry","LAC","te","12","OAK","10.7","19","0","0","0","0","0","0","0","0","0","5.9995","4.408","59.2597","0.4268","0.0135","0.0067","0.0075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","Mark Andrews","BLT","te","8","@CLV","10.7","22","0","0","0","0","0","0","0","0","0","6.2736","4.2171","58.9464","0.4489","0.0132","0.0066","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","Robert Woods","LA","wr","9","@SF","11.6","19","0","0","0","0","0","0","0.9725","6.067","0.0193","7.8327","5.2555","64.4601","0.297","0.0319","0.016","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","Patrick Laird","MIA","rb","5","CIN","10.4","15","0","0","0","0","0","0","11.3541","45.4302","0.2733","3.6649","2.9584","21.2226","0.1054","0.0539","0.027","0.0077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","Jarvis Landry","CLV","wr","7","BLT","11.5","23","0","0","0","0","0","0","0.1302","0.8516","0.0038","8.8525","6.0496","64.37","0.3331","0.0882","0.0441","0.011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","Sterling Shepard","NYG","wr","11","@WAS","11.3","19","0","0","0","0","0","0","0.7452","4.8324","0.0176","7.4322","5.0104","61.408","0.352","0.0335","0.0168","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","Raheem Mostert","SF","rb","4","LA","10.1","21","0","0","0","0","0","0","12.0686","58.0041","0.4465","1.4889","1.1726","7.9953","0.0536","0.0939","0.0469","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","Allen Robinson II","CHI","wr","6","KC","11.2","22","0","0","0","0","0","0","0","0","0","8.334","4.83","64.7466","0.3953","0.0338","0.0169","0.0098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","Cooper Kupp","LA","wr","9","@SF","11.2","20","0","0","0","0","0","0","0.2058","1.2896","0.0041","6.9106","4.9988","65.6856","0.3403","0.0303","0.0151","0.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","Adam Thielen","MIN","wr","12","GB","11.1","21","0","0","0","0","0","0","0.3084","2.1296","0.0123","6.8101","4.8189","61.5665","0.3728","0.0528","0.0264","0.0142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","Kenny Golladay","DET","wr","5","@DEN","11","25","0","0","0","0","0","0","0","0","0","7.2529","4.3243","67.1719","0.3599","0.0124","0.0062","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","Russell Gage","ATL","wr","9","JAX","11","13","0","0","0","0","0","0","0.6586","4.3723","0.0259","6.4982","4.4165","56.6969","0.4145","0.0227","0.0113","0.0127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","Ronald Jones","TB","rb","7","HST","9.8","14","0","0","0","0","0","0","11.5093","43.9631","0.3376","2.9503","2.3596","17.4112","0.0848","0.0507","0.0254","0.009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","Robby Anderson","NYJ","wr","4","PIT","10.9","17","0","0","0","0","0","0","0.1981","1.2574","0.0065","7","4.2273","62.9044","0.3964","0.0419","0.0209","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","Mike Williams","LAC","wr","12","OAK","10.8","18","0","0","0","0","0","0","0","0","0","6.0409","3.7513","58.3031","0.5126","0.0129","0.0064","0.0191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Austin Hooper","ATL","te","9","JAX","9.8","23","0","0","0","0","0","0","0","0","0","5.8144","4.6606","49.7752","0.4143","0.0118","0.0059","0.0205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","Tarik Cohen","CHI","rb","6","KC","9.6","16","0","0","0","0","0","0","5.0215","21.7206","0.1388","5.5066","4.367","36.028","0.1391","0.0988","0.0494","0.0058","21.7292","0.016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","Christian Kirk","ARZ","wr","12","@SEA","10.7","19","0","0","0","0","0","0","0.907","6.0357","0.0194","8.0138","4.9522","58.5133","0.2777","0.0241","0.0121","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Philip Rivers","LAC","qb","12","OAK","18.9","28","24.7314","36.1154","291.5411","1.9229","0.6071","1.863","0.9591","1.1945","0.0221","0","0","0","0","0.2457","0.1229","0.0494","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","D.K. Metcalf","SEA","wr","11","ARZ","10.6","19","0","0","0","0","0","0","0.0763","0.5014","0.0036","6.6095","4.1551","54.7748","0.4929","0.0184","0.0092","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Jameis Winston","TB","qb","7","HST","18.8","37","23.0619","35.8654","266.1735","1.7864","1.0091","2.366","3.6353","17.88","0.1211","0","0","0","0","0.5617","0.2809","0.0524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","O.J. Howard","TB","te","7","HST","9.3","13","0","0","0","0","0","0","0","0","0","5.1415","3.6309","52.5875","0.3772","0.0304","0.0152","0.0094","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Kirk Cousins","MIN","qb","12","GB","18.5","30","24.6337","35.5987","258.4963","1.9968","0.8369","2.5139","2.3023","9.4746","0.0767","0","0","0","0","0.4841","0.242","0.055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Breshad Perriman","TB","wr","7","HST","10.2","20","0","0","0","0","0","0","0","0","0","7.1341","4.178","58.1511","0.3833","0.0162","0.0081","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","Will Fuller V","HST","wr","10","@TB","10.2","21","0","0","0","0","0","0","0","0","0","6.2788","3.9673","57.5004","0.4176","0.0139","0.007","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","Tyler Higbee","LA","te","9","@SF","9.2","19","0","0","0","0","0","0","0","0","0","6.467","4.5067","52.7005","0.2878","0.0262","0.0131","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","Dallas Goedert","PHI","te","10","DAL","9","16","0","0","0","0","0","0","0","0","0","5.7573","4.1376","46.0486","0.3858","0.0131","0.0066","0.0118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
