"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"322","Ross Dwelley","SF","te","4","ATL","0.6","10","0","0","0","0","0","0","0","0","0","0.3879","0.2821","3.0319","0.0294","0.001","0.0005","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323","Patrick DiMarco","BUF","rb","6","@PIT","0.4","10","0","0","0","0","0","0","0","0","0","0.4865","0.3557","2.1001","0.0097","0.0016","0.0008","0.0002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"324","Qadree Ollison","ATL","rb","9","@SF","0.4","10","0","0","0","0","0","0","0.6785","2.8213","0.0161","0","0","0","0","0.0025","0.0012","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"325","Cody Hollister","TEN","wr","11","HST","1.5","10","0","0","0","0","0","0","0","0","0","1.0375","0.6514","8.2748","0.0523","0.0028","0.0014","0.002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"326","KhaDarel Hodge","CLV","wr","7","@ARZ","1.5","10","0","0","0","0","0","0","0","0","0","0.9557","0.6518","8.2497","0.0541","0.0028","0.0014","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"327","Riley Ridley","CHI","wr","6","@GB","1.5","10","0","0","0","0","0","0","0","0","0","1.2787","0.7101","8.4523","0.0423","0.0031","0.0015","0.0018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"328","Andre Patton","LAC","wr","12","MIN","1.4","10","0","0","0","0","0","0","0","0","0","0.9933","0.6395","7.9353","0.0516","0.0028","0.0014","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"329","Luke Stocker","ATL","te","9","@SF","0.4","10","0","0","0","0","0","0","0","0","0","0.274","0.196","1.9996","0.0127","0.0007","0.0003","0.0005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"330","Lee Smith","BUF","te","6","@PIT","0.4","10","0","0","0","0","0","0","0","0","0","0.2589","0.1963","1.8783","0.0165","0.0007","0.0003","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"331","Jerome Cunningham","WAS","te","10","PHI","0.4","10","0","0","0","0","0","0","0","0","0","0.3121","0.2091","2.1874","0.0127","0.0007","0.0004","0.0006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"332","Clive Walford","MIA","te","5","@NYG","0.4","10","0","0","0","0","0","0","0","0","0","0.2509","0.1746","1.8005","0.0161","0.0006","0.0003","0.0005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333","Jamize Olawale","DAL","rb","8","LA","0.3","10","0","0","0","0","0","0","0.1848","0.6998","0.0124","0.1324","0.1047","0.6901","0.0034","0.0015","0.0007","0.0002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"334","Roosevelt Nix","PIT","rb","7","BUF","0.3","10","0","0","0","0","0","0","0","0","0","0.2665","0.2011","1.3103","0.0064","0.0009","0.0004","0.0001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"335","Nick Bellore","SEA","rb","11","@CAR","0.2","10","0","0","0","0","0","0","0","0","0","0.2031","0.162","1.0423","0.0071","0.0007","0.0004","0.0001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"336","Jeff Wilson Jr.","SF","rb","4","ATL","0.2","10","0","0","0","0","0","0","0.2622","1.0582","0.0093","0","0","0","0","0.0024","0.0012","0.0001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"337","Travis Homer","SEA","rb","11","@CAR","0.2","10","0","0","0","0","0","0","0.2624","1.1091","0.0088","0","0","0","0","0.0009","0.0005","0.0001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"338","Malik Turner","SEA","wr","11","@CAR","1.3","10","0","0","0","0","0","0","0","0","0","0.8655","0.5665","6.659","0.0509","0.0024","0.0012","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"339","Tommy Sweeney","BUF","te","6","@PIT","0.3","10","0","0","0","0","0","0","0","0","0","0.2601","0.1777","1.901","0.0116","0.0006","0.0003","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"340","Laquon Treadwell","MIN","wr","12","@LAC","1.2","10","0","0","0","0","0","0","0","0","0","1.0324","0.6976","6.0257","0.0383","0.0049","0.0024","0.0019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"341","Rico Gafford","OAK","wr","6","JAX","1.2","10","0","0","0","0","0","0","0","0","0","0.7972","0.5157","6.5796","0.0542","0.0022","0.0011","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"342","Jonathan Williams","IND","rb","6","@NO","0.1","10","0","0","0","0","0","0","0.1653","0.5799","0.0038","0","0","0","0","0.0006","0.0003","0.0001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"343","T.J. Logan","TB","rb","7","@DET","0.1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0.038","0.019","0","59.292","0.0265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"344","Alex Armah","CAR","rb","7","SEA","0.1","10","0","0","0","0","0","0","0.1524","0.5381","0.0129","0","0","0","0","0.0005","0.0003","0.0001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"345","Rashard Higgins","CLV","wr","7","@ARZ","1.1","10","0","0","0","0","0","0","0","0","0","0.6934","0.4829","6.3319","0.0422","0.0047","0.0023","0.0019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"346","Mack Hollins","MIA","wr","5","@NYG","1.1","10","0","0","0","0","0","0","0","0","0","0.6864","0.457","6.3656","0.0449","0.0019","0.0009","0.0011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"347","Cody Core","NYG","wr","11","MIA","1","10","0","0","0","0","0","0","0","0","0","0.8064","0.4474","5.5858","0.0305","0.0018","0.0009","0.0019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348","Dante Pettis","SF","wr","4","ATL","1","10","0","0","0","0","0","0","0","0","0","0.596","0.3886","5.1861","0.0473","0.0016","0.0008","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"349","Diontae Spencer","DEN","wr","10","@KC","1","10","0","0","0","0","0","0","0.1864","1.1596","0.004","0.756","0.435","5.2117","0.0241","0.003","0.0015","0.0012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"350","Jake Kumerow","GB","wr","11","CHI","0.8","10","0","0","0","0","0","0","0","0","0","0.5779","0.3723","4.6564","0.0275","0.0016","0.0008","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"351","Cam Sims","WAS","wr","10","PHI","0.8","10","0","0","0","0","0","0","0","0","0","0.6231","0.3857","4.0944","0.0254","0.0017","0.0008","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352","Ashton Dulin","IND","wr","6","@NO","0.8","10","0","0","0","0","0","0","0","0","0","0.6135","0.3793","4.692","0.0244","0.0016","0.0008","0.0008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353","Jaron Brown","SEA","wr","11","@CAR","0.7","10","0","0","0","0","0","0","0","0","0","0.4047","0.2456","3.5106","0.0386","0.0009","0.0004","0.0005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"354","Chris Moore","BLT","wr","8","NYJ","0.5","10","0","0","0","0","0","0","0","0","0","0.3255","0.2223","2.7975","0.0244","0.0008","0.0004","0.0004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"355","Fred Brown","DEN","wr","10","@KC","0.5","10","0","0","0","0","0","0","0","0","0","0.3629","0.2091","2.5511","0.0112","0.0208","0.0104","0.0006","12.8877","0.0127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"356","Brandon Zylstra","CAR","wr","7","SEA","0.5","10","0","0","0","0","0","0","0","0","0","0.357","0.2166","2.784","0.0147","0.0009","0.0005","0.0006","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"357","Andre Roberts","BUF","wr","6","@PIT","0.3","10","0","0","0","0","0","0","0","0","0","0.1512","0.0854","0.926","0.0048","0.0583","0.0292","0.0002","65.3081","0.0313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"358","Richie James Jr.","SF","wr","4","ATL","0.3","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0568","0.0284","0","65.9861","0.0525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"359","De'Anthony Thomas","BLT","wr","8","NYJ","0.2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0572","0.0286","0","50.0383","0.0416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"360","Jakeem Grant","MIA","wr","5","@NYG","0.2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0479","0.0239","0","64.4465","0.041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"361","Chad Williams","IND","wr","6","@NO","0.2","10","0","0","0","0","0","0","0","0","0","0.1878","0.1081","1.2133","0.0068","0.0004","0.0002","0.0002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"362","Ryan Switzer","PIT","wr","7","BUF","0.2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0.03","0","73.149","0.0433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"363","Ray-Ray McCloud III","CAR","wr","7","SEA","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0754","0.0377","0","52.0685","0.045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"364","Ventell Bryant","DAL","wr","8","LA","0.2","10","0","0","0","0","0","0","0","0","0","0.1596","0.1012","1.195","0.0069","0.0004","0.0002","0.0002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"365","DeAndre Carter","HST","wr","10","@TEN","0.1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0629","0.0315","0","66.1767","0.0301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"366","Darius Jennings","TEN","wr","11","HST","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0268","0.0134","0","49.2547","0.0206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"367","Adam Humphries","TEN","wr","11","HST","0.1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0253","0.0127","0","15.2939","0.0204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"368","Taywan Taylor","CLV","wr","7","@ARZ","0.1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0391","0.0195","0","62.3274","0.0227","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"369","Bobo Wilson","TB","wr","7","@DET","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0234","0.0117","0","16.4521","0.0209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"370","JoJo Natson","LA","wr","9","@DAL","0.1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0558","0.0279","0","50.0875","0.033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"371","Darrius Shepherd","GB","wr","11","CHI","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0194","0.0097","0","12.5074","0.0139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"372","Trey Quinn","WAS","wr","10","PHI","0.1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0291","0.0145","0","19.9933","0.0213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"373","Chester Rogers","IND","wr","6","@NO","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0122","0.0061","0","8.843","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"374","Taysom Hill","NO","qb","9","IND","2.6","20","1.2593","1.4328","13.8619","0.0882","0.0998","0.1157","2.756","9.8525","0.1534","0","0","0","0","0.0962","0.0481","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"375","Ravens DST","BLT","dst","8","NYJ","10.3","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7394","0.0226","1.3374","0.4932","0.2466","0.327","50.0383","0.0416","0.0495","0.0974","0.2163","0.2737","0.2163","0.1068","0.0401","0","0","0","0","0","0","0","0","0","0"
"376","Steelers DST","PIT","dst","7","BUF","9.5","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.8323","0.0362","1.0316","0.6947","0.3473","0.2843","73.149","0.0433","0.0379","0.082","0.1974","0.2716","0.2335","0.1254","0.0521","0","0","0","0","0","0","0","0","0","0"
"377","Saints DST","NO","dst","9","IND","9.3","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.5419","0.0437","0.6411","0.6249","0.3125","0.4052","54.1553","0.0307","0.0241","0.0604","0.1653","0.2601","0.2558","0.1571","0.0771","0","0","0","0","0","0","0","0","0","0"
"378","Titans DST","TEN","dst","11","HST","9","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.5736","0.0397","0.9722","0.877","0.4385","0.2933","64.5486","0.041","0.0139","0.0409","0.1293","0.2367","0.2707","0.1935","0.1151","0","0","0","0","0","0","0","0","0","0"
"379","Chiefs DST","KC","dst","12","DEN","8.7","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0865","0.0419","1.1541","0.4775","0.2388","0.1857","58.4967","0.0405","0.0287","0.0681","0.1775","0.2656","0.2483","0.145","0.0668","0","0","0","0","0","0","0","0","0","0"
"380","Chargers DST","LAC","dst","12","MIN","8.3","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7295","0.0406","1.0571","0.8967","0.4484","0.4112","72.0174","0.0396","0.0062","0.0225","0.0864","0.1935","0.2707","0.2367","0.1841","0","0","0","0","0","0","0","0","0","0"
"381","Patriots DST","NE","dst","10","@CIN","8.2","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.555","0.0421","0.9427","0.4188","0.2094","0.1418","61.1932","0.0406","0.058","0.1006","0.2108","0.2611","0.2108","0.1109","0.0478","0","0","0","0","0","0","0","0","0","0"
"382","Eagles DST","PHI","dst","10","@WAS","8.1","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0613","0.0453","1.0773","0.5796","0.2898","0.1522","38.2295","0.0285","0.0269","0.0605","0.1576","0.2456","0.2493","0.165","0.0952","0","0","0","0","0","0","0","0","0","0"
"383","Bills DST","BUF","dst","6","@PIT","7.7","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.978","0.0483","1.1441","0.5427","0.2714","0.166","65.3081","0.0313","0.0192","0.0476","0.1355","0.2315","0.2576","0.1869","0.1217","0","0","0","0","0","0","0","0","0","0"
"384","Giants DST","NYG","dst","11","MIA","7.5","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8584","0.0385","1.0702","0.6228","0.3114","0.4047","39.4091","0.0215","0.0107","0.0338","0.1141","0.2234","0.2733","0.2089","0.1357","0","0","0","0","0","0","0","0","0","0"
"385","Packers DST","GB","dst","11","CHI","7.5","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.8173","0.04","1.0227","0.7751","0.3876","0.1332","45.0032","0.0241","0.0179","0.0489","0.145","0.2483","0.2656","0.1775","0.0968","0","0","0","0","0","0","0","0","0","0"
"386","Lions DST","DET","dst","5","TB","7.5","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6149","0.0383","1.0631","1.0608","0.5304","0.3136","77.4375","0.048","0.0035","0.0144","0.0629","0.1612","0.258","0.258","0.242","0","0","0","0","0","0","0","0","0","0"
"387","49ers DST","SF","dst","4","ATL","7.5","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.1143","0.042","0.7266","0.7414","0.3707","0.2696","65.9861","0.0525","0.0256","0.0629","0.1693","0.2621","0.2534","0.1531","0.0735","0","0","0","0","0","0","0","0","0","0"
"388","Texans DST","HST","dst","10","@TEN","7.4","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7911","0.0487","0.6988","0.6311","0.3156","0.4152","66.1767","0.0301","0.0086","0.0266","0.0914","0.1904","0.2586","0.2288","0.1957","0","0","0","0","0","0","0","0","0","0"
"389","Rams DST","LA","dst","9","@DAL","7.2","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9775","0.0474","0.718","0.9136","0.4568","0.241","50.0875","0.033","0.0098","0.0292","0.0977","0.1974","0.26","0.2231","0.1828","0","0","0","0","0","0","0","0","0","0"
"390","Browns DST","CLV","dst","7","@ARZ","7.2","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.968","0.046","0.8904","0.6738","0.3369","0.1892","78.4161","0.0421","0.0126","0.0352","0.1109","0.2108","0.2611","0.2108","0.1587","0","0","0","0","0","0","0","0","0","0"
"391","Buccaneers DST","TB","dst","7","@DET","7.1","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.012","0.0456","0.9297","0.4309","0.2154","0.1549","75.7441","0.0474","0.0161","0.042","0.1248","0.2231","0.26","0.1974","0.1367","0","0","0","0","0","0","0","0","0","0"
"392","Raiders DST","OAK","dst","6","JAX","7.1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7792","0.0413","0.9366","0.6418","0.3209","0.1685","59.507","0.0433","0.013","0.039","0.1254","0.2335","0.2716","0.1974","0.12","0","0","0","0","0","0","0","0","0","0"
"393","Panthers DST","CAR","dst","7","SEA","6.9","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.1679","0.0376","0.6954","0.9759","0.4879","0.2618","52.0685","0.045","0.0037","0.0153","0.0656","0.1653","0.2601","0.2558","0.2342","0","0","0","0","0","0","0","0","0","0"
"394","Falcons DST","ATL","dst","9","@SF","6.8","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.923","0.0514","0.7177","0.4958","0.2479","0.2646","65.3039","0.0262","0.0038","0.0142","0.0585","0.1465","0.239","0.2541","0.2839","0","0","0","0","0","0","0","0","0","0"
"395","Redskins DST","WAS","dst","10","PHI","6.7","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3742","0.036","0.8624","1.019","0.5095","0.2169","65.4823","0.0378","0.0077","0.0263","0.0963","0.2051","0.2729","0.2269","0.1648","0","0","0","0","0","0","0","0","0","0"
"396","Seahawks DST","SEA","dst","11","@CAR","6.6","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7398","0.0453","0.9832","0.6088","0.3044","0.2216","38.0769","0.0316","0.0192","0.0476","0.1355","0.2315","0.2576","0.1869","0.1217","0","0","0","0","0","0","0","0","0","0"
"397","Cowboys DST","DAL","dst","8","LA","6.3","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.9732","0.0397","0.8154","0.917","0.4585","0.1318","47.9214","0.0245","0.0062","0.0225","0.0864","0.1935","0.2707","0.2367","0.1841","0","0","0","0","0","0","0","0","0","0"
"398","Broncos DST","DEN","dst","10","@KC","5.8","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0271","0.0516","0.804","0.7515","0.3757","0.2905","62.1461","0.0284","0.0038","0.0142","0.0585","0.1465","0.239","0.2541","0.2839","0","0","0","0","0","0","0","0","0","0"
"399","Bears DST","CHI","dst","6","@GB","5.8","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.1878","0.0494","0.451","0.4763","0.2382","0.1901","90.909","0.0399","0.0076","0.0241","0.0853","0.1833","0.2566","0.2341","0.2091","0","0","0","0","0","0","0","0","0","0"
"400","Cardinals DST","ARZ","dst","12","CLV","5.6","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6514","0.0393","0.8769","0.7584","0.3792","0.3283","60.0793","0.0274","0.003","0.0128","0.0578","0.1531","0.2534","0.2621","0.2578","0","0","0","0","0","0","0","0","0","0"
"401","Vikings DST","MIN","dst","12","@LAC","5.4","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.3032","0.048","0.8406","0.4977","0.2488","0.1132","114.1912","0.0654","0.0076","0.0241","0.0853","0.1833","0.2566","0.2341","0.2091","0","0","0","0","0","0","0","0","0","0"
