opponent,over_under_line,schedule_season,schedule_week,team,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite
PHI,44,2008,1,LAR,,73.0,15.0,-8.0,0
PHI,48,2014,5,LAR,,60.0,6.0,-3.5,0
PIT,40,1996,10,LAR,,34.0,10.0,-13.0,0
PIT,45.5,2003,8,LAR,,57.0,6.0,-1.0,0
PIT,34,2011,16,LAR,,37.0,4.0,-10.0,0
LAC,46,2006,8,LAR,,64.0,5.0,-9.0,0
LAC,43.5,2014,12,LAR,,72.0,3.0,-4.0,0
SF,44,1995,13,LAR,,56.0,14.0,-14.5,0
SF,44,1996,2,LAR,,67.0,13.0,-12.5,0
SF,41,1997,7,LAR,,59.0,13.0,-14.0,0
SF,45,1998,17,LAR,,46.0,5.0,-12.5,0
SF,47.5,1999,12,LAR,,54.0,13.0,7.5,1
SF,63,2000,9,LAR,,56.0,9.0,7.0,1
SF,50,2001,2,LAR,,58.0,13.0,6.0,1
SF,41.5,2002,5,LAR,,69.0,9.0,-6.0,0
SF,44,2003,9,LAR,,52.0,10.0,5.0,1
SF,44,2004,4,LAR,,56.0,14.0,4.0,1
SF,46,2005,1,LAR,,61.0,20.0,4.5,1
SF,44.5,2006,2,LAR,,62.0,10.0,3.0,1
SF,39.5,2007,11,LAR,,54.0,9.0,3.0,1
SF,43.5,2008,11,LAR,,62.0,4.0,-7.0,0
SF,36.5,2009,4,LAR,,60.0,27.0,-9.5,0
SF,39,2010,10,LAR,,74.0,5.0,-4.5,0
SF,38.5,2011,13,LAR,,56.0,2.0,-14.5,0
SF,38,2012,10,LAR,,60.0,5.0,-13.0,0
SF,40,2013,13,LAR,Fog,66.0,6.0,-7.5,0
SF,44,2014,9,LAR,,64.0,10.0,-10.5,0
SF,38.5,2015,17,LAR,,57.0,0.0,3.0,1
SEA,46,2000,2,LAR,,56.0,8.0,7.5,1
SEA,48,2002,16,LAR,,42.0,6.0,-2.5,0
SEA,47,2003,3,LAR,,58.0,10.0,-3.0,0
SEA,44,2004,5,LAR,,54.0,9.0,-8.0,0
SEA,48.5,2005,10,LAR,,45.0,9.0,-7.0,0
SEA,43.5,2006,10,LAR,,45.0,16.0,-3.0,0
SEA,39.5,2007,7,LAR,,50.0,12.0,-7.5,0
SEA,44.5,2008,3,LAR,,55.0,6.0,-8.0,0
SEA,41,2009,1,LAR,,74.0,8.0,-7.0,0
SEA,41.5,2010,17,LAR,,34.0,4.0,3.0,1
SEA,37,2011,14,LAR,,36.0,7.0,-9.5,0
SEA,42.5,2012,17,LAR,,42.0,4.0,-12.0,0
SEA,41,2013,17,LAR,,44.0,5.0,-12.5,0
SEA,41.5,2014,17,LAR,,43.0,1.0,-11.0,0
SEA,42,2015,16,LAR,Rain,37.0,2.0,-11.0,0
TB,49,2000,16,LAR,,47.0,9.0,1.0,1
TB,44,2002,3,LAR,,80.0,8.0,1.5,1
TB,38.5,2007,3,LAR,,79.0,8.0,-3.5,0
TB,39,2010,7,LAR,,84.0,9.0,-3.0,0
TB,44,2012,16,LAR,,63.0,8.0,-3.0,0
TB,37.5,2014,2,LAR,,78.0,0.0,-4.0,0
TEN,44.5,1999,8,LAR,,65.0,6.0,3.0,1
TEN,40,2009,14,LAR,,51.0,10.0,-14.0,0
WAS,36.5,1997,14,LAR,,50.0,6.0,-8.5,0
WAS,41,2002,12,LAR,,44.0,6.0,3.5,1
WAS,44,2008,6,LAR,,65.0,3.0,-13.5,0
WAS,37,2009,2,LAR,,68.0,5.0,-10.0,0
WAS,44.5,2014,14,LAR,,46.0,10.0,2.5,1
WAS,41,2015,2,LAR,,75.0,6.0,3.0,1
ARI,36,1996,8,TB,,73.0,13.0,-3.0,0
ARI,38.5,2004,17,TB,,56.0,6.0,-4.0,0
ARI,38,2010,8,TB,DOME,72.0,0.0,-3.0,0
ARI,49.5,2016,2,TB,DOME,72.0,0.0,-7.0,0
ARI,46,2017,6,TB,DOME,72.0,0.0,1.5,1
ATL,37,1979,10,TB,,49.0,10.0,-2.0,0
ATL,40,1988,13,TB,,61.0,14.0,-4.5,0
ATL,38,1991,12,TB,,63.0,12.0,-6.5,0
ATL,42.5,1993,9,TB,DOME,72.0,0.0,-9.5,0
ATL,41,1994,6,TB,DOME,72.0,0.0,-7.0,0
ATL,40,1997,11,TB,DOME,72.0,0.0,3.0,1
ATL,40,2000,10,TB,DOME,72.0,0.0,7.0,1
ATL,38.5,2002,5,TB,DOME,72.0,0.0,-2.5,0
ATL,35.5,2003,3,TB,DOME,72.0,0.0,6.5,1
ATL,41,2004,10,TB,DOME,72.0,0.0,-3.5,0
ATL,38,2005,11,TB,DOME,72.0,0.0,-6.0,0
ATL,36,2006,2,TB,DOME,72.0,0.0,-4.5,0
ATL,35.5,2007,11,TB,DOME,72.0,0.0,3.0,1
ATL,43.5,2008,15,TB,DOME,72.0,0.0,-4.5,0
ATL,46,2009,12,TB,DOME,72.0,0.0,-12.5,0
ATL,45.5,2010,9,TB,DOME,72.0,0.0,-9.0,0
ATL,45,2011,17,TB,DOME,72.0,0.0,-9.5,0
ATL,46,2012,17,TB,DOME,72.0,0.0,-3.0,0
ATL,43,2013,7,TB,DOME,72.0,0.0,-6.5,0
ATL,47,2014,3,TB,DOME,72.0,0.0,-6.5,0
ATL,47.5,2015,8,TB,DOME,72.0,0.0,-8.0,0
ATL,47,2016,1,TB,DOME,72.0,0.0,-2.5,0
ATL,48.5,2017,12,TB,DOME,72.0,0.0,-10.0,0
ATL,57,2018,6,TB,DOME,72.0,0.0,-3.0,0
ATL,,2019,12,TB,DOME,72.0,0.0,,0
IND,,1976,4,TB,,60.0,10.0,,0
IND,33,1979,2,TB,,64.0,8.0,0.0,0
BAL,32,2002,2,TB,,73.0,8.0,4.5,1
BAL,41.5,2010,12,TB,,52.0,3.0,-7.5,0
BAL,45,2018,15,TB,Rain,43.0,10.0,-8.5,0
BUF,42,2009,2,TB,,75.0,5.0,-4.0,0
BUF,45.5,2017,7,TB,,71.0,5.0,-3.0,0
CAR,35,1995,5,TB,,70.0,8.0,5.5,1
CAR,36.5,1996,14,TB,,58.0,13.0,-6.0,0
CAR,31.5,2002,8,TB,,63.0,5.0,8.0,1
CAR,34.5,2003,10,TB,,49.0,11.0,3.5,1
CAR,39,2004,12,TB,,48.0,7.0,3.0,1
CAR,37,2005,14,TB,,40.0,8.0,-5.5,0
CAR,37,2006,10,TB,,52.0,6.0,-10.0,0
CAR,39.5,2007,4,TB,,67.0,9.0,-3.0,0
CAR,38.5,2008,14,TB,,35.0,4.0,-3.0,0
CAR,40,2009,13,TB,,39.0,4.0,-3.5,0
CAR,37.5,2010,2,TB,,89.0,4.0,-4.0,0
CAR,48,2011,16,TB,,51.0,9.0,-7.5,0
CAR,47,2012,11,TB,,55.0,9.0,1.5,1
CAR,40.5,2013,13,TB,,57.0,5.0,-6.5,0
CAR,41.5,2014,15,TB,,58.0,2.0,-3.5,0
CAR,45,2015,17,TB,,48.0,5.0,-10.0,0
CAR,46.5,2016,5,TB,,57.0,2.0,-6.0,0
CAR,46.5,2017,16,TB,,55.0,6.0,-10.0,0
CAR,55.5,2018,9,TB,,62.0,8.0,-6.0,0
CAR,,2019,2,TB,,,,,0
CHI,,1978,13,TB,,35.0,13.0,,0
CHI,34,1979,5,TB,,67.0,9.0,-1.0,0
CHI,35,1980,5,TB,,49.0,14.0,1.0,1
CHI,35,1981,3,TB,,58.0,8.0,-3.0,0
CHI,35.5,1983,2,TB,,68.0,11.0,-2.5,0
CHI,35,1984,1,TB,,78.0,12.0,-6.0,0
CHI,39,1985,1,TB,,81.0,10.0,-7.5,0
CHI,35,1986,14,TB,,36.0,8.0,-17.0,0
CHI,39,1987,2,TB,,56.0,10.0,-14.0,0
CHI,36,1988,10,TB,,34.0,18.0,-9.5,0
CHI,40.5,1989,11,TB,,33.0,15.0,-11.0,0
CHI,35,1990,16,TB,,8.0,12.0,-6.5,0
CHI,34,1991,16,TB,,32.0,22.0,-13.0,0
CHI,40,1992,7,TB,,41.0,13.0,-5.5,0
CHI,33.5,1993,4,TB,,57.0,14.0,-7.0,0
CHI,35.5,1994,1,TB,,60.0,10.0,-6.0,0
CHI,38.5,1995,16,TB,,29.0,8.0,-7.5,0
CHI,36,1996,10,TB,,32.0,10.0,-6.5,0
CHI,36.5,1997,13,TB,,27.0,13.0,5.5,1
CHI,36,1998,13,TB,,62.0,14.0,3.5,1
CHI,34,1999,18,TB,,48.0,15.0,3.5,1
CHI,36,2000,12,TB,,30.0,13.0,8.0,1
CHI,33,2001,14,TB,,41.0,12.0,-2.5,0
CHI,32,2002,17,TB,,28.0,10.0,7.0,1
CHI,35,2006,15,TB,,49.0,9.0,-13.5,0
CHI,35,2008,3,TB,,68.0,6.0,-3.0,0
CHI,46.5,2014,12,TB,Rain,53.0,10.0,-4.0,0
CHI,46,2018,4,TB,,66.0,5.0,-3.0,0
CIN,,1976,5,TB,,47.0,5.0,,0
CIN,34,1980,1,TB,,72.0,9.0,1.0,1
CIN,41,1989,8,TB,,59.0,5.0,-6.5,0
CIN,42,1998,17,TB,,32.0,10.0,6.5,1
CIN,35,2001,12,TB,,42.0,4.0,5.0,1
CIN,33.5,2002,4,TB,,65.0,5.0,6.5,1
CIN,38.5,2010,5,TB,,81.0,2.0,-7.0,0
CIN,55,2018,8,TB,,55.0,7.0,-3.5,0
CLE,39,1983,11,TB,,30.0,5.0,-4.5,0
CLE,37,1995,2,TB,,58.0,11.0,-7.5,0
CLE,37.5,2006,16,TB,,39.0,14.0,-3.0,0
CLE,44,2014,9,TB,,42.0,8.0,-7.0,0
DAL,,1977,3,TB,,74.0,15.0,,0
DAL,36,1980,3,TB,,86.0,19.0,-7.0,0
DAL,37,1982,3,TB,,61.0,8.0,-7.0,0
DAL,43,1983,6,TB,,70.0,6.0,-13.0,0
DAL,40,1990,5,TB,,83.0,15.0,2.5,1
DAL,34,2001,1,TB,,75.0,13.0,9.0,1
DAL,39,2006,12,TB,,59.0,11.0,-11.0,0
DAL,40.5,2008,8,TB,,69.0,10.0,-1.5,0
DAL,45.5,2012,3,TB,,88.0,0.0,-7.0,0
DAL,47.5,2016,15,TB,DOME,26.0,7.0,-7.0,0
DAL,48,2018,16,TB,DOME,72.0,0.0,-7.5,0
DEN,,1976,9,TB,,42.0,7.0,,0
DEN,38,1993,17,TB,,41.0,10.0,-13.5,0
DEN,40.5,1996,3,TB,,59.0,9.0,-13.0,0
DEN,47,2008,5,TB,,61.0,14.0,-4.0,0
DEN,50,2012,13,TB,,64.0,4.0,-7.5,0
DET,,1977,10,TB,DOME,72.0,0.0,,0
DET,,1978,11,TB,DOME,72.0,0.0,,0
DET,35,1979,11,TB,DOME,72.0,0.0,5.0,1
DET,39,1980,15,TB,DOME,72.0,0.0,-6.0,0
DET,41,1981,16,TB,DOME,72.0,0.0,-6.0,0
DET,39.5,1983,16,TB,DOME,72.0,0.0,-10.0,0
DET,44,1984,7,TB,DOME,72.0,0.0,-3.0,0
DET,42,1985,4,TB,DOME,72.0,0.0,-4.0,0
DET,42,1986,3,TB,DOME,72.0,0.0,-9.0,0
DET,38,1988,11,TB,DOME,72.0,0.0,-2.5,0
DET,40.5,1989,15,TB,DOME,72.0,0.0,-3.0,0
DET,43,1990,1,TB,DOME,72.0,0.0,-6.5,0
DET,40,1991,5,TB,DOME,72.0,0.0,-6.0,0
DET,41,1992,4,TB,DOME,72.0,0.0,-10.5,0
DET,40,1993,10,TB,DOME,72.0,0.0,-12.0,0
DET,37,1994,11,TB,DOME,72.0,0.0,-10.0,0
DET,41,1995,11,TB,DOME,72.0,0.0,-5.5,0
DET,42,1996,2,TB,DOME,72.0,0.0,-11.0,0
DET,40,1997,2,TB,DOME,72.0,0.0,-5.0,0
DET,39.5,1998,4,TB,DOME,72.0,0.0,1.5,1
DET,35,1999,9,TB,DOME,72.0,0.0,2.5,1
DET,34.5,2000,3,TB,DOME,72.0,0.0,3.0,1
DET,40,2001,9,TB,DOME,72.0,0.0,5.0,1
DET,37,2002,15,TB,DOME,72.0,0.0,9.5,1
DET,44,2007,7,TB,DOME,72.0,0.0,-2.5,0
DET,42.5,2008,12,TB,DOME,72.0,0.0,8.0,1
DET,48,2013,12,TB,DOME,72.0,0.0,-7.0,0
DET,42,2014,14,TB,DOME,72.0,0.0,-10.5,0
DET,,2019,15,TB,DOME,72.0,0.0,,0
GB,,1978,9,TB,,40.0,11.0,,0
GB,36,1979,3,TB,,60.0,9.0,-2.0,0
GB,38,1980,13,TB,,37.0,16.0,-4.0,0
GB,38,1981,6,TB,,49.0,7.0,-4.0,0
GB,42,1983,5,TB,,66.0,13.0,-6.5,0
GB,45,1984,14,TB,,27.0,12.0,-6.0,0
GB,44.5,1985,13,TB,,28.0,21.0,-6.5,0
GB,38.5,1986,11,TB,,36.0,11.0,-4.0,0
GB,42.5,1987,4,TB,,51.0,9.0,-2.0,0
GB,42,1988,2,TB,,63.0,9.0,-6.5,0
GB,41,1989,1,TB,,60.0,6.0,-3.0,0
GB,39,1990,12,TB,,44.0,14.0,-7.5,0
GB,38,1991,3,TB,,75.0,14.0,-3.5,0
GB,36,1992,13,TB,,32.0,12.0,-5.5,0
GB,37.5,1993,13,TB,,23.0,7.0,-12.5,0
GB,37,1994,4,TB,,65.0,9.0,-7.0,0
GB,38.5,1995,13,TB,,31.0,8.0,-9.0,0
GB,42,1996,9,TB,,57.0,18.0,-17.5,0
GB,39.5,1997,6,TB,,62.0,13.0,-7.0,0
GB,39,1998,2,TB,,70.0,5.0,-7.5,0
GB,40.5,1999,5,TB,,58.0,10.0,-6.0,0
GB,38,2000,17,TB,,6.0,12.0,-2.5,0
GB,37,2001,8,TB,,46.0,10.0,-5.0,0
GB,38,2005,3,TB,,64.0,7.0,3.0,1
GB,49,2011,11,TB,,32.0,7.0,-13.5,0
GB,45,2017,13,TB,,42.0,8.0,-2.0,0
TEN,,1976,1,TB,DOME,72.0,0.0,,0
TEN,34,1980,7,TB,DOME,72.0,0.0,-9.0,0
TEN,44,1989,14,TB,DOME,72.0,0.0,-8.0,0
TEN,37,1995,9,TB,DOME,72.0,0.0,1.0,1
HOU,40,2007,14,TB,DOME,72.0,0.0,2.5,1
HOU,41,2015,3,TB,DOME (Open Roof),75.0,8.0,-6.0,0
IND,42,1987,12,TB,DOME,72.0,0.0,-10.5,0
IND,38,1988,7,TB,DOME,72.0,0.0,-6.0,0
IND,37,1997,10,TB,DOME,72.0,0.0,4.5,1
IND,45,2007,5,TB,DOME,72.0,0.0,-9.0,0
IND,46.5,2015,12,TB,DOME,72.0,0.0,-3.0,0
JAX,39.5,1998,11,TB,,72.0,6.0,-6.5,0
JAX,37,2003,13,TB,,48.0,8.0,3.0,1
JAX,42,2011,14,TB,Rain,60.0,12.0,3.0,1
JAX,,2019,13,TB,,,,,0
KC,,1978,6,TB,,54.0,12.0,,0
KC,38,1981,2,TB,,74.0,4.0,-3.0,0
KC,39,1984,9,TB,,47.0,14.0,-6.0,0
KC,42,1986,8,TB,,51.0,14.0,-9.5,0
KC,36.5,2008,9,TB,,58.0,10.0,9.5,1
KC,45,2016,11,TB,,43.0,8.0,-7.0,0
OAK,37,1993,16,TB,,56.0,7.0,-9.5,0
LAR,,1977,8,TB,,62.0,17.0,,0
LAR,,1978,10,TB,,64.0,8.0,,0
LAR,37.5,1986,5,TB,,75.0,9.0,-11.0,0
LAR,43,1987,8,TB,,56.0,9.0,-4.5,0
LAR,,2019,4,TB,,,,,0
MIA,46,1985,7,TB,,78.0,12.0,-13.0,0
MIA,38,1991,14,TB,,79.0,10.0,-9.0,0
MIA,34.5,2000,15,TB,,73.0,12.0,-2.5,0
MIA,43.5,2009,10,TB,,80.0,9.0,-10.0,0
MIA,42,2017,11,TB,,77.0,5.0,1.0,1
MIN,,1978,3,TB,,59.0,9.0,,0
MIN,37,1979,9,TB,,47.0,5.0,0.0,0
MIN,37,1980,11,TB,,35.0,7.0,-4.0,0
MIN,40,1981,10,TB,,47.0,19.0,-5.0,0
MIN,38,1982,1,TB,DOME,72.0,0.0,-2.0,0
MIN,44.5,1983,10,TB,DOME,72.0,0.0,-7.0,0
MIN,40,1984,10,TB,DOME,72.0,0.0,-2.0,0
MIN,45,1985,14,TB,DOME,72.0,0.0,-6.5,0
MIN,45,1986,13,TB,DOME,72.0,0.0,-13.0,0
MIN,47.5,1987,6,TB,DOME,72.0,0.0,-9.0,0
MIN,43,1988,6,TB,DOME,72.0,0.0,-13.0,0
MIN,44,1989,4,TB,DOME,72.0,0.0,-8.0,0
MIN,40,1990,4,TB,DOME,72.0,0.0,-8.0,0
MIN,36,1991,10,TB,DOME,72.0,0.0,-11.5,0
MIN,39,1992,3,TB,DOME,72.0,0.0,-7.0,0
MIN,36.6,1993,6,TB,DOME,72.0,0.0,-9.5,0
MIN,40,1994,13,TB,DOME,72.0,0.0,-13.5,0
MIN,43.5,1995,14,TB,DOME,72.0,0.0,-8.0,0
MIN,36.5,1996,16,TB,DOME,72.0,0.0,-6.0,0
MIN,38,1997,3,TB,DOME,72.0,0.0,-4.5,0
MIN,39.5,1998,1,TB,DOME,72.0,0.0,-3.0,0
MIN,40.5,1999,4,TB,DOME,72.0,0.0,-7.0,0
MIN,39,2000,6,TB,DOME,72.0,0.0,-1.0,0
MIN,39,2001,3,TB,DOME,72.0,0.0,2.5,1
MIN,43.5,2005,1,TB,DOME,72.0,0.0,-6.0,0
MIN,41,2011,2,TB,DOME,72.0,0.0,-1.0,0
MIN,43,2012,8,TB,DOME,72.0,0.0,-5.5,0
MIN,41,2017,3,TB,DOME,72.0,0.0,1.5,1
NE,35,1988,15,TB,,22.0,17.0,-9.0,0
NE,36,2000,1,TB,,63.0,8.0,3.0,1
NE,36,2005,15,TB,,36.0,16.0,-4.5,0
NE,45,2013,3,TB,,72.0,9.0,-7.5,0
NO,,1977,13,TB,DOME,72.0,0.0,,0
NO,36,1981,13,TB,DOME,72.0,0.0,1.0,1
NO,35,1982,5,TB,DOME,72.0,0.0,-2.5,0
NO,43,1984,2,TB,DOME,72.0,0.0,-7.0,0
NO,43,1985,3,TB,DOME,72.0,0.0,-2.5,0
NO,39,1986,7,TB,DOME,72.0,0.0,-5.0,0
NO,44,1987,9,TB,DOME,72.0,0.0,-10.5,0
NO,44,1988,4,TB,DOME,72.0,0.0,-13.5,0
NO,38,1990,10,TB,DOME,72.0,0.0,-7.0,0
NO,32,1991,8,TB,DOME,72.0,0.0,-13.0,0
NO,36,1992,9,TB,DOME,72.0,0.0,-11.5,0
NO,35,1998,8,TB,DOME,72.0,0.0,3.0,1
NO,33.5,1999,10,TB,DOME,72.0,0.0,3.5,1
NO,40,2002,13,TB,DOME,72.0,0.0,1.5,1
NO,40.5,2003,14,TB,DOME,72.0,0.0,-3.0,0
NO,38.5,2004,5,TB,DOME,72.0,0.0,-3.0,0
NO,39,2005,13,TB,,72.0,14.0,3.5,1
NO,35,2006,5,TB,DOME,72.0,0.0,-7.0,0
NO,42,2007,13,TB,DOME,72.0,0.0,-3.0,0
NO,42.5,2008,1,TB,DOME,72.0,0.0,-3.0,0
NO,48.5,2009,16,TB,DOME,72.0,0.0,-14.0,0
NO,47,2010,17,TB,DOME,72.0,0.0,-7.0,0
NO,50.5,2011,9,TB,DOME,72.0,0.0,-9.0,0
NO,55,2012,15,TB,DOME,72.0,0.0,-3.5,0
NO,46.5,2013,17,TB,DOME,72.0,0.0,-10.5,0
NO,48,2014,5,TB,DOME,72.0,0.0,-11.0,0
NO,47,2015,2,TB,DOME,72.0,0.0,-9.0,0
NO,53,2016,16,TB,DOME,72.0,0.0,-3.0,0
NO,54,2017,9,TB,DOME,72.0,0.0,-7.0,0
NO,50,2018,1,TB,DOME,72.0,0.0,-10.0,0
NO,,2019,5,TB,DOME,72.0,0.0,,0
NYG,,1978,7,TB,,49.0,17.0,,0
NYG,34,1979,6,TB,,60.0,16.0,6.0,1
NYG,41,1984,4,TB,,70.0,14.0,-6.0,0
NYG,46,1985,9,TB,,53.0,21.0,-12.0,0
NYG,37.5,1993,2,TB,,65.0,12.0,-10.0,0
NYG,35,1997,14,TB,,45.0,7.0,-1.0,0
NYG,36,2006,8,TB,,50.0,24.0,-9.5,0
NYG,43.5,2012,2,TB,,75.0,8.0,-8.0,0
NYG,53.5,2018,11,TB,,42.0,1.0,-3.0,0
NYJ,,1976,10,TB,,42.0,12.0,,0
NYJ,35,1982,6,TB,,27.0,18.0,-3.5,0
NYJ,42,1985,11,TB,,54.0,16.0,-9.5,0
NYJ,40,1991,1,TB,,66.0,18.0,-2.5,0
NYJ,37,1997,16,TB,,38.0,20.0,2.5,1
NYJ,32,2005,5,TB,,60.0,13.0,3.5,1
NYJ,39,2013,1,TB,,82.0,9.0,6.0,1
OAK,,1976,12,TB,,51.0,10.0,,0
OAK,35,1981,7,TB,,59.0,8.0,-4.0,0
OAK,36,1999,16,TB,,53.0,9.0,1.0,1
OAK,35.5,2004,3,TB,,62.0,8.0,-3.0,0
OAK,47.5,2012,9,TB,,73.0,7.0,-1.0,0
PHI,,1977,1,TB,,74.0,8.0,,0
PHI,37,1981,8,TB,,45.0,9.0,-9.5,0
PHI,39,1995,1,TB,,74.0,6.0,-7.0,0
PHI,36.5,1999,2,TB,,64.0,4.0,6.5,1
PHI,37,2002,7,TB,,57.0,9.0,-3.0,0
PHI,36,2003,1,TB,,72.0,9.0,-3.0,0
PHI,42,2009,5,TB,,62.0,8.0,-15.5,0
PHI,45.5,2015,11,TB,,48.0,10.0,-6.5,0
ARI,43.5,1989,12,TB,,63.0,7.0,-1.0,0
ARI,38,1992,17,TB,,56.0,6.0,-7.5,0
PIT,,1976,13,TB,,23.0,5.0,,0
PIT,43.5,1983,9,TB,,38.0,6.0,-10.5,0
PIT,41,2006,13,TB,,32.0,6.0,-7.0,0
PIT,45,2014,4,TB,,73.0,6.0,-7.5,0
LAC,36,1990,8,TB,,63.0,8.0,-3.5,0
LAC,37,1992,12,TB,,58.0,8.0,-8.5,0
LAC,37.5,1996,12,TB,,58.0,6.0,-7.0,0
LAC,42.5,2004,14,TB,,56.0,5.0,-4.0,0
LAC,49,2016,13,TB,,71.0,3.0,-3.5,0
SF,,1977,7,TB,,59.0,11.0,,0
SF,,1978,15,TB,,44.0,4.0,,0
SF,38,1979,15,TB,,52.0,6.0,3.0,1
SF,45,1980,8,TB,,56.0,11.0,2.0,1
SF,41,1983,14,TB,,51.0,24.0,-10.0,0
SF,40,1984,12,TB,,56.0,14.0,-12.0,0
SF,43,1990,11,TB,,55.0,11.0,-14.5,0
SF,41,1992,16,TB,,44.0,6.0,-20.0,0
SF,43,1994,8,TB,,60.0,8.0,-15.5,0
SF,39,2003,7,TB,,61.0,10.0,5.0,1
SF,37,2005,8,TB,,56.0,9.0,11.5,1
SF,37,2007,16,TB,,47.0,4.0,7.0,1
SF,41.5,2010,11,TB,,54.0,2.0,-3.5,0
SF,41.5,2011,5,TB,,66.0,6.0,-3.0,0
SF,45,2016,7,TB,,69.0,2.0,-1.0,0
SEA,,1977,5,TB,DOME,72.0,0.0,,0
SEA,36,1994,12,TB,DOME,72.0,0.0,-7.0,0
SEA,37,1999,13,TB,DOME,72.0,0.0,-6.0,0
SEA,41,2007,1,TB,,64.0,14.0,-6.0,0
SEA,39,2009,15,TB,,54.0,7.0,-6.5,0
SEA,40.5,2013,9,TB,,52.0,4.0,-14.5,0
SEA,,2019,9,TB,,,,,0
ARI,41,1986,16,TB,,37.0,4.0,-12.5,0
ARI,44,1987,5,TB,,58.0,9.0,-2.5,0
LAR,46,2001,11,TB,DOME,72.0,0.0,-9.5,0
LAR,42.5,2004,6,TB,DOME,72.0,0.0,-6.5,0
LAR,43,2013,16,TB,DOME,72.0,0.0,-3.5,0
LAR,41,2015,15,TB,DOME,72.0,0.0,-1.0,0
TEN,33,2001,5,TB,,66.0,12.0,-3.0,0
TEN,39,2003,17,TB,,46.0,10.0,-4.0,0
TEN,44,2011,12,TB,,47.0,2.0,-3.0,0
TEN,,2019,8,TB,,,,,0
WAS,42.5,1989,7,TB,,55.0,15.0,-7.0,0
WAS,39,1994,16,TB,,46.0,8.0,-2.0,0
WAS,41,1998,16,TB,,44.0,16.0,3.0,1
WAS,36,2000,5,TB,,60.0,5.0,-1.5,0
WAS,37,2003,6,TB,,67.0,9.0,3.5,1
WAS,38.5,2004,1,TB,,72.0,6.0,-2.5,0
WAS,35.5,2009,4,TB,,68.0,9.0,-9.0,0
WAS,41.5,2010,14,TB,,43.0,5.0,1.5,1
WAS,46,2014,11,TB,,46.0,7.0,-6.5,0
WAS,41.5,2015,7,TB,,70.0,8.0,-3.0,0
ARI,38,1997,9,TEN,,62.0,7.0,-2.0,0
BAL,43,1997,16,TEN,,35.0,11.0,0.0,0
BAL,41,1998,6,TEN,,60.0,9.0,-3.5,0
CIN,41.5,1997,15,TEN,,42.0,13.0,3.0,1
CIN,44,1998,1,TEN,,81.0,8.0,0.0,0
DAL,38.5,1997,14,TEN,,66.0,16.0,-6.5,0
GB,41.5,1998,16,TEN,,25.0,11.0,-6.5,0
JAX,42.5,1997,12,TEN,,56.0,10.0,-6.0,0
JAX,40,1998,15,TEN,,73.0,11.0,-4.0,0
MIA,40,1997,2,TEN,,80.0,11.0,-6.5,0
NE,40,1998,3,TEN,,68.0,10.0,-6.5,0
PIT,41,1997,5,TEN,,60.0,8.0,-6.0,0
PIT,37,1998,9,TEN,,47.0,6.0,-5.5,0
SEA,42.5,1997,6,TEN,DOME,72.0,0.0,-5.5,0
SEA,41,1998,13,TEN,DOME,72.0,0.0,-2.5,0
TB,37,1998,10,TEN,,68.0,7.0,-3.0,0
ARI,45,2005,7,TEN,,75.0,6.0,-3.0,0
ARI,42,2017,14,TEN,DOME,72.0,0.0,2.5,1
ATL,44,2003,12,TEN,DOME,72.0,0.0,6.5,1
ATL,44,2011,11,TEN,DOME,72.0,0.0,-6.5,0
ATL,,2019,4,TEN,DOME,72.0,0.0,,0
BAL,36.5,1999,14,TEN,,52.0,6.0,3.5,1
BAL,35,2000,8,TEN,,60.0,8.0,-1.0,0
BAL,33.5,2001,4,TEN,,48.0,14.0,-3.5,0
BAL,38.5,2002,12,TEN,,42.0,7.0,2.5,1
BAL,33.5,2008,5,TEN,,60.0,5.0,1.0,1
BAL,44,2014,10,TEN,,57.0,0.0,-10.5,0
BUF,40,2000,1,TEN,,70.0,7.0,-1.0,0
BUF,38,2006,16,TEN,,39.0,22.0,-5.5,0
BUF,44,2011,13,TEN,,58.0,1.0,-1.0,0
BUF,46.5,2012,7,TEN,,55.0,14.0,-4.5,0
BUF,38.5,2018,5,TEN,,62.0,8.0,6.0,1
CAR,37.5,2003,7,TEN,,56.0,3.0,0.0,0
CAR,47.5,2011,10,TEN,,59.0,1.0,-3.5,0
CAR,,2019,9,TEN,,,,,0
CHI,37,2008,10,TEN,,36.0,14.0,3.0,1
CHI,42,2016,12,TEN,Fog,38.0,5.0,6.5,1
CIN,41,1999,11,TEN,,60.0,13.0,10.0,1
CIN,38,2000,6,TEN,,38.0,10.0,10.0,1
CIN,39.5,2001,10,TEN,,54.0,5.0,-1.5,0
CIN,42,2002,8,TEN,,50.0,6.0,4.5,1
CIN,47,2007,12,TEN,,33.0,4.0,1.0,1
CIN,37,2008,2,TEN,,79.0,24.0,-1.0,0
CIN,44.5,2014,3,TEN,,79.0,14.0,-6.5,0
CLE,35.5,1999,13,TEN,,37.0,10.0,10.5,1
CLE,37,2000,16,TEN,,34.0,22.0,16.0,1
CLE,35.5,2001,12,TEN,,43.0,7.0,-1.5,0
CLE,39,2005,9,TEN,,61.0,21.0,-3.0,0
CLE,37.5,2011,4,TEN,,55.0,2.0,-1.5,0
CLE,41,2015,2,TEN,,66.0,11.0,1.0,1
